GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0042995	0.0198631513563278	1.35936969223453	47.9646766169154	62	1374	cell projection	0.16129617812594	ENSG00000011347,ENSG00000028528,ENSG00000035862,ENSG00000054277,ENSG00000066248,ENSG00000068831,ENSG00000076201,ENSG00000078369,ENSG00000078808,ENSG00000088986,ENSG00000090372,ENSG00000090432,ENSG00000106211,ENSG00000106636,ENSG00000107404,ENSG00000107611,ENSG00000111199,ENSG00000111737,ENSG00000113248,ENSG00000113758,ENSG00000114353,ENSG00000115216,ENSG00000128340,ENSG00000129968,ENSG00000132155,ENSG00000132386,ENSG00000135046,ENSG00000136002,ENSG00000136827,ENSG00000136854,ENSG00000136943,ENSG00000137312,ENSG00000137710,ENSG00000138772,ENSG00000142235,ENSG00000143761,ENSG00000155252,ENSG00000155366,ENSG00000155961,ENSG00000160191,ENSG00000161638,ENSG00000163462,ENSG00000167114,ENSG00000169398,ENSG00000172531,ENSG00000172757,ENSG00000173210,ENSG00000179526,ENSG00000179632,ENSG00000179820,ENSG00000180900,ENSG00000182040,ENSG00000182208,ENSG00000186111,ENSG00000187017,ENSG00000196923,ENSG00000197321,ENSG00000198910,ENSG00000203879,ENSG00000206530,ENSG00000241685,ENSG00000261150	SYT7,SNX1,TIMP2,OPN3,NGEF,RASGRP2,PTPN23,GNB1,SDF4,DYNLL1,STRN4,MUL1,HSPB1,YKT6,DVL1,CUBN,TRPV4,RAB35,PCDHB15,DBN1,GNAI2,NRBP1,RAC2,ABHD17A,RAF1,SERPINF1,ANXA1,ARHGEF4,TOR1A,STXBP1,CTSV,FLOT1,RDX,ANXA3,LMTK3,ARF1,PI4K2A,RHOC,RAB39B,PDE9A,ITGA5,TRIM46,SLC27A4,PTK2,PPP1CA,CFL1,ABLIM3,SHARPIN,MAF1,MYADM,SCRIB,USH1G,MOB2,PIP5K1C,ESPN,PDLIM7,SVIL,L1CAM,GDI1,CFAP44,ARPC1A,EPPK1
GO:0005605	0.0199521995258117	5.9595010252905	0.593449419568823	3	17	basal lamina	0.16129617812594	ENSG00000058085,ENSG00000130702,ENSG00000196878	LAMC2,LAMA5,LAMB3
GO:0030132	0.0199521995258117	5.9595010252905	0.593449419568823	3	17	clathrin coat of coated pit	0.16129617812594	ENSG00000073921,ENSG00000127527,ENSG00000183020	PICALM,EPS15L1,AP2A2
GO:0120025	0.0204809480948752	1.36301227376742	46.2541459369818	60	1325	plasma membrane bounded cell projection	0.16129617812594	ENSG00000011347,ENSG00000028528,ENSG00000035862,ENSG00000054277,ENSG00000066248,ENSG00000068831,ENSG00000076201,ENSG00000078369,ENSG00000078808,ENSG00000088986,ENSG00000090372,ENSG00000090432,ENSG00000106211,ENSG00000106636,ENSG00000107404,ENSG00000107611,ENSG00000111199,ENSG00000111737,ENSG00000113248,ENSG00000113758,ENSG00000114353,ENSG00000115216,ENSG00000128340,ENSG00000129968,ENSG00000132155,ENSG00000132386,ENSG00000135046,ENSG00000136002,ENSG00000136827,ENSG00000136854,ENSG00000136943,ENSG00000137312,ENSG00000137710,ENSG00000138772,ENSG00000142235,ENSG00000143761,ENSG00000155252,ENSG00000155366,ENSG00000155961,ENSG00000160191,ENSG00000161638,ENSG00000163462,ENSG00000167114,ENSG00000169398,ENSG00000172531,ENSG00000172757,ENSG00000173210,ENSG00000179526,ENSG00000179632,ENSG00000179820,ENSG00000180900,ENSG00000182040,ENSG00000182208,ENSG00000186111,ENSG00000187017,ENSG00000196923,ENSG00000197321,ENSG00000198910,ENSG00000203879,ENSG00000241685	SYT7,SNX1,TIMP2,OPN3,NGEF,RASGRP2,PTPN23,GNB1,SDF4,DYNLL1,STRN4,MUL1,HSPB1,YKT6,DVL1,CUBN,TRPV4,RAB35,PCDHB15,DBN1,GNAI2,NRBP1,RAC2,ABHD17A,RAF1,SERPINF1,ANXA1,ARHGEF4,TOR1A,STXBP1,CTSV,FLOT1,RDX,ANXA3,LMTK3,ARF1,PI4K2A,RHOC,RAB39B,PDE9A,ITGA5,TRIM46,SLC27A4,PTK2,PPP1CA,CFL1,ABLIM3,SHARPIN,MAF1,MYADM,SCRIB,USH1G,MOB2,PIP5K1C,ESPN,PDLIM7,SVIL,L1CAM,GDI1,ARPC1A
GO:0010008	0.0208488080087142	1.68837606837607	12.9860696517413	21	372	endosome membrane	0.16129617812594	ENSG00000028528,ENSG00000103966,ENSG00000104154,ENSG00000105355,ENSG00000107611,ENSG00000107984,ENSG00000111737,ENSG00000129968,ENSG00000131165,ENSG00000135046,ENSG00000140564,ENSG00000143878,ENSG00000147804,ENSG00000150991,ENSG00000155252,ENSG00000165006,ENSG00000183020,ENSG00000185359,ENSG00000186111,ENSG00000198925,ENSG00000213983	SNX1,EHD4,SLC30A4,PLIN3,CUBN,DKK1,RAB35,ABHD17A,CHMP1A,ANXA1,FURIN,RHOB,SLC39A4,UBC,PI4K2A,UBAP1,AP2A2,HGS,PIP5K1C,ATG9A,AP1G2
GO:0008287	0.0214295654149079	3.3999765478424	1.60580431177446	5	46	protein serine/threonine phosphatase complex	0.16129617812594	ENSG00000068971,ENSG00000074211,ENSG00000087074,ENSG00000090372,ENSG00000172531	PPP2R5B,PPP2R2C,PPP1R15A,STRN4,PPP1CA
GO:0032154	0.0214295654149079	3.3999765478424	1.60580431177446	5	46	cleavage furrow	0.16129617812594	ENSG00000137710,ENSG00000143878,ENSG00000155366,ENSG00000166140,ENSG00000197321	RDX,RHOB,RHOC,ZFYVE19,SVIL
GO:1903293	0.0214295654149079	3.3999765478424	1.60580431177446	5	46	phosphatase complex	0.16129617812594	ENSG00000068971,ENSG00000074211,ENSG00000087074,ENSG00000090372,ENSG00000172531	PPP2R5B,PPP2R2C,PPP1R15A,STRN4,PPP1CA
GO:0032587	0.0214497918061865	2.67890940374562	2.79270315091211	7	80	ruffle membrane	0.16129617812594	ENSG00000068831,ENSG00000111199,ENSG00000136002,ENSG00000160191,ENSG00000161638,ENSG00000172757,ENSG00000186111	RASGRP2,TRPV4,ARHGEF4,PDE9A,ITGA5,CFL1,PIP5K1C
GO:0031252	0.0216066531445963	1.76039081885856	10.6820895522388	18	306	cell leading edge	0.16129617812594	ENSG00000028528,ENSG00000068831,ENSG00000111199,ENSG00000115216,ENSG00000128340,ENSG00000136002,ENSG00000137312,ENSG00000137710,ENSG00000143761,ENSG00000160191,ENSG00000161638,ENSG00000169398,ENSG00000172757,ENSG00000173210,ENSG00000179820,ENSG00000180900,ENSG00000186111,ENSG00000196923	SNX1,RASGRP2,TRPV4,NRBP1,RAC2,ARHGEF4,FLOT1,RDX,ARF1,PDE9A,ITGA5,PTK2,CFL1,ABLIM3,MYADM,SCRIB,PIP5K1C,PDLIM7
GO:0030665	0.0222155608260102	2.93772986683576	2.19925373134328	6	63	clathrin-coated vesicle membrane	0.163591802243842	ENSG00000072134,ENSG00000072958,ENSG00000073921,ENSG00000111737,ENSG00000183020,ENSG00000213983	EPN2,AP1M1,PICALM,RAB35,AP2A2,AP1G2
GO:0000139	0.0224237984384083	1.53231492361927	20.4216417910448	30	585	Golgi membrane	0.163591802243842	ENSG00000033170,ENSG00000072958,ENSG00000090615,ENSG00000097033,ENSG00000101310,ENSG00000105669,ENSG00000106003,ENSG00000106636,ENSG00000107175,ENSG00000111737,ENSG00000114270,ENSG00000115963,ENSG00000116260,ENSG00000138073,ENSG00000140564,ENSG00000142235,ENSG00000143761,ENSG00000144583,ENSG00000155961,ENSG00000157020,ENSG00000157782,ENSG00000160408,ENSG00000162236,ENSG00000165915,ENSG00000167302,ENSG00000169255,ENSG00000169826,ENSG00000197586,ENSG00000213983,ENSG00000221838	FUT8,AP1M1,GOLGA3,SH3GLB1,SEC23B,COPE,LFNG,YKT6,CREB3,RAB35,COL7A1,RND3,QSOX1,PREB,FURIN,LMTK3,ARF1,MARCH4,RAB39B,SEC13,CABP1,ST6GALNAC6,STX5,SLC39A13,ENTHD2,B3GALNT1,CSGALNACT2,ENTPD6,AP1G2,AP4M1
GO:0099568	0.0229629763174779	1.69336418712977	12.3228026533997	20	353	cytoplasmic region	0.165643042649672	ENSG00000058085,ENSG00000088986,ENSG00000099331,ENSG00000099812,ENSG00000106211,ENSG00000108518,ENSG00000111199,ENSG00000113758,ENSG00000115216,ENSG00000115963,ENSG00000131016,ENSG00000137312,ENSG00000137710,ENSG00000143878,ENSG00000155366,ENSG00000157782,ENSG00000163462,ENSG00000169398,ENSG00000172757,ENSG00000179820	LAMC2,DYNLL1,MYO9B,MISP,HSPB1,PFN1,TRPV4,DBN1,NRBP1,RND3,AKAP12,FLOT1,RDX,RHOB,RHOC,CABP1,TRIM46,PTK2,CFL1,MYADM
GO:0044440	0.0243897046709823	1.63813226998896	13.9984245439469	22	401	endosomal part	0.173979893319674	ENSG00000028528,ENSG00000103966,ENSG00000104154,ENSG00000105355,ENSG00000107611,ENSG00000107984,ENSG00000111737,ENSG00000129968,ENSG00000131165,ENSG00000135046,ENSG00000140564,ENSG00000143878,ENSG00000147804,ENSG00000150991,ENSG00000155252,ENSG00000165006,ENSG00000183020,ENSG00000185359,ENSG00000186111,ENSG00000198925,ENSG00000213983,ENSG00000221838	SNX1,EHD4,SLC30A4,PLIN3,CUBN,DKK1,RAB35,ABHD17A,CHMP1A,ANXA1,FURIN,RHOB,SLC39A4,UBC,PI4K2A,UBAP1,AP2A2,HGS,PIP5K1C,ATG9A,AP1G2,AP4M1
GO:0098791	0.0246765240943233	1.48874010456788	23.1096185737977	33	662	Golgi subcompartment	0.174091521632479	ENSG00000033170,ENSG00000072958,ENSG00000090615,ENSG00000097033,ENSG00000101310,ENSG00000104886,ENSG00000105669,ENSG00000106003,ENSG00000106636,ENSG00000107175,ENSG00000111737,ENSG00000114270,ENSG00000115963,ENSG00000116260,ENSG00000138073,ENSG00000140564,ENSG00000142235,ENSG00000143761,ENSG00000144583,ENSG00000155252,ENSG00000155961,ENSG00000157020,ENSG00000157782,ENSG00000160408,ENSG00000162236,ENSG00000165915,ENSG00000167302,ENSG00000169255,ENSG00000169826,ENSG00000197586,ENSG00000198925,ENSG00000213983,ENSG00000221838	FUT8,AP1M1,GOLGA3,SH3GLB1,SEC23B,PLEKHJ1,COPE,LFNG,YKT6,CREB3,RAB35,COL7A1,RND3,QSOX1,PREB,FURIN,LMTK3,ARF1,MARCH4,PI4K2A,RAB39B,SEC13,CABP1,ST6GALNAC6,STX5,SLC39A13,ENTHD2,B3GALNT1,CSGALNACT2,ENTPD6,ATG9A,AP1G2,AP4M1
GO:0045334	0.0269291985247806	3.84023815430414	1.15199004975124	4	33	clathrin-coated endocytic vesicle	0.186898352561567	ENSG00000072134,ENSG00000073921,ENSG00000111737,ENSG00000183020	EPN2,PICALM,RAB35,AP2A2
GO:0030136	0.0282096869010976	2.20841849770056	4.29378109452736	9	123	clathrin-coated vesicle	0.186898352561567	ENSG00000072134,ENSG00000072958,ENSG00000073921,ENSG00000092929,ENSG00000107404,ENSG00000111737,ENSG00000140564,ENSG00000183020,ENSG00000213983	EPN2,AP1M1,PICALM,UNC13D,DVL1,RAB35,FURIN,AP2A2,AP1G2
GO:0001931	0.0296078803555413	9.25457438345267	0.279270315091211	2	8	uropod	0.186898352561567	ENSG00000137312,ENSG00000186111	FLOT1,PIP5K1C
GO:0005785	0.0296078803555413	9.25457438345267	0.279270315091211	2	8	signal recognition particle receptor complex	0.186898352561567	ENSG00000163975,ENSG00000182934	MFI2,SRPR
GO:0031254	0.0296078803555413	9.25457438345267	0.279270315091211	2	8	cell trailing edge	0.186898352561567	ENSG00000137312,ENSG00000186111	FLOT1,PIP5K1C
GO:0001726	0.03063278242583	2.07335315851131	5.06177446102819	10	145	ruffle	0.186898352561567	ENSG00000068831,ENSG00000111199,ENSG00000136002,ENSG00000137710,ENSG00000160191,ENSG00000161638,ENSG00000172757,ENSG00000179820,ENSG00000186111,ENSG00000196923	RASGRP2,TRPV4,ARHGEF4,RDX,PDE9A,ITGA5,CFL1,MYADM,PIP5K1C,PDLIM7
GO:0009898	0.030872085048992	2.16996568463341	4.36359867330017	9	125	cytoplasmic side of plasma membrane	0.186898352561567	ENSG00000060558,ENSG00000075391,ENSG00000078369,ENSG00000110330,ENSG00000114353,ENSG00000116285,ENSG00000169398,ENSG00000174292,ENSG00000182866	GNA15,RASAL2,GNB1,BIRC2,GNAI2,ERRFI1,PTK2,TNK1,LCK
GO:0000159	0.0309738889022322	4.90655783844638	0.698175787728027	3	20	protein phosphatase type 2A complex	0.186898352561567	ENSG00000068971,ENSG00000074211,ENSG00000090372	PPP2R5B,PPP2R2C,STRN4
GO:0032153	0.0309984571490274	2.69965021375826	2.37379767827529	6	68	cell division site	0.186898352561567	ENSG00000115963,ENSG00000137710,ENSG00000143878,ENSG00000155366,ENSG00000166140,ENSG00000197321	RND3,RDX,RHOB,RHOC,ZFYVE19,SVIL
GO:0044431	0.0335679073574279	1.43219762390747	25.4135986733002	35	728	Golgi apparatus part	0.186898352561567	ENSG00000033170,ENSG00000072958,ENSG00000078808,ENSG00000090615,ENSG00000097033,ENSG00000101310,ENSG00000104886,ENSG00000105669,ENSG00000106003,ENSG00000106636,ENSG00000107175,ENSG00000111737,ENSG00000114270,ENSG00000115963,ENSG00000116260,ENSG00000124145,ENSG00000138073,ENSG00000140564,ENSG00000142235,ENSG00000143761,ENSG00000144583,ENSG00000155252,ENSG00000155961,ENSG00000157020,ENSG00000157782,ENSG00000160408,ENSG00000162236,ENSG00000165915,ENSG00000167302,ENSG00000169255,ENSG00000169826,ENSG00000197586,ENSG00000198925,ENSG00000213983,ENSG00000221838	FUT8,AP1M1,SDF4,GOLGA3,SH3GLB1,SEC23B,PLEKHJ1,COPE,LFNG,YKT6,CREB3,RAB35,COL7A1,RND3,QSOX1,SDC4,PREB,FURIN,LMTK3,ARF1,MARCH4,PI4K2A,RAB39B,SEC13,CABP1,ST6GALNAC6,STX5,SLC39A13,ENTHD2,B3GALNT1,CSGALNACT2,ENTPD6,ATG9A,AP1G2,AP4M1
GO:0005590	0.0349087893864014	Inf	0.0349087893864013	1	1	collagen type VII trimer	0.186898352561567	ENSG00000114270	COL7A1
GO:0030849	0.0349087893864014	Inf	0.0349087893864013	1	1	autosome	0.186898352561567	ENSG00000127511	SIN3B
GO:0033644	0.0349087893864014	Inf	0.0349087893864013	1	1	host cell membrane	0.186898352561567	ENSG00000155252	PI4K2A
GO:0035525	0.0349087893864014	Inf	0.0349087893864013	1	1	NF-kappaB p50/p65 complex	0.186898352561567	ENSG00000173039	RELA
GO:0035838	0.0349087893864014	Inf	0.0349087893864013	1	1	growing cell tip	0.186898352561567	ENSG00000155252	PI4K2A
GO:0042567	0.0349087893864014	Inf	0.0349087893864013	1	1	insulin-like growth factor ternary complex	0.186898352561567	ENSG00000146674	IGFBP3
GO:0043509	0.0349087893864014	Inf	0.0349087893864013	1	1	activin A complex	0.186898352561567	ENSG00000122641	INHBA
GO:0044218	0.0349087893864014	Inf	0.0349087893864013	1	1	other organism cell membrane	0.186898352561567	ENSG00000155252	PI4K2A
GO:0044221	0.0349087893864014	Inf	0.0349087893864013	1	1	host cell synapse	0.186898352561567	ENSG00000155252	PI4K2A
GO:0044231	0.0349087893864014	Inf	0.0349087893864013	1	1	host cell presynaptic membrane	0.186898352561567	ENSG00000155252	PI4K2A
GO:0044279	0.0349087893864014	Inf	0.0349087893864013	1	1	other organism membrane	0.186898352561567	ENSG00000155252	PI4K2A
GO:0048180	0.0349087893864014	Inf	0.0349087893864013	1	1	activin complex	0.186898352561567	ENSG00000122641	INHBA
GO:0072556	0.0349087893864014	Inf	0.0349087893864013	1	1	other organism presynaptic membrane	0.186898352561567	ENSG00000155252	PI4K2A
GO:0097059	0.0349087893864014	Inf	0.0349087893864013	1	1	CNTFR-CLCF1 complex	0.186898352561567	ENSG00000175505	CLCF1
GO:0097356	0.0349087893864014	Inf	0.0349087893864013	1	1	perinucleolar compartment	0.186898352561567	ENSG00000261150	EPPK1
GO:0098648	0.0349087893864014	Inf	0.0349087893864013	1	1	collagen anchoring fibril	0.186898352561567	ENSG00000114270	COL7A1
GO:0098652	0.0349087893864014	Inf	0.0349087893864013	1	1	collagen type VII anchoring fibril	0.186898352561567	ENSG00000114270	COL7A1
GO:0005834	0.0352253904360586	4.63357256778309	0.733084577114428	3	21	heterotrimeric G-protein complex	0.186898352561567	ENSG00000060558,ENSG00000078369,ENSG00000114353	GNA15,GNB1,GNAI2
GO:0030669	0.0352253904360586	4.63357256778309	0.733084577114428	3	21	clathrin-coated endocytic vesicle membrane	0.186898352561567	ENSG00000072134,ENSG00000073921,ENSG00000183020	EPN2,PICALM,AP2A2
GO:1905360	0.0352253904360586	4.63357256778309	0.733084577114428	3	21	GTPase complex	0.186898352561567	ENSG00000060558,ENSG00000078369,ENSG00000114353	GNA15,GNB1,GNAI2
GO:0030658	0.0367122723420541	2.09690533980583	4.50323383084577	9	129	transport vesicle membrane	0.191064157226943	ENSG00000011347,ENSG00000101310,ENSG00000111737,ENSG00000155252,ENSG00000157020,ENSG00000162236,ENSG00000175471,ENSG00000213983,ENSG00000244274	SYT7,SEC23B,RAB35,PI4K2A,SEC13,STX5,MCTP1,AP1G2,DBNDD2
GO:0042641	0.036875140190509	2.90239383012821	1.85016583747927	5	53	actomyosin	0.191064157226943	ENSG00000064666,ENSG00000113758,ENSG00000169398,ENSG00000173210,ENSG00000196923	CNN2,DBN1,PTK2,ABLIM3,PDLIM7
GO:0034663	0.0372009651921619	7.93181043300375	0.314179104477612	2	9	endoplasmic reticulum chaperone complex	0.191064157226943	ENSG00000149428,ENSG00000185624	HYOU1,P4HB
GO:0048500	0.0372009651921619	7.93181043300375	0.314179104477612	2	9	signal recognition particle	0.191064157226943	ENSG00000140319,ENSG00000167881	SRP14,SRP68
GO:1904724	0.0390156304717075	3.37359203546254	1.29162520729685	4	37	tertiary granule lumen	0.198793926689176	ENSG00000035862,ENSG00000064666,ENSG00000116260,ENSG00000117984	TIMP2,CNN2,QSOX1,CTSD
GO:0030672	0.0422780052893837	2.78581730769231	1.91998341625207	5	55	synaptic vesicle membrane	0.211255696923519	ENSG00000011347,ENSG00000111737,ENSG00000155252,ENSG00000175471,ENSG00000244274	SYT7,RAB35,PI4K2A,MCTP1,DBNDD2
GO:0099501	0.0422780052893837	2.78581730769231	1.91998341625207	5	55	exocytic vesicle membrane	0.211255696923519	ENSG00000011347,ENSG00000111737,ENSG00000155252,ENSG00000175471,ENSG00000244274	SYT7,RAB35,PI4K2A,MCTP1,DBNDD2
GO:0030173	0.0424485746154735	3.27408661306249	1.32653399668325	4	38	integral component of Golgi membrane	0.211255696923519	ENSG00000106003,ENSG00000116260,ENSG00000165915,ENSG00000169826	LFNG,QSOX1,SLC39A13,CSGALNACT2
GO:0009897	0.0440347916643353	2.12779891617664	3.94469320066335	8	113	external side of plasma membrane	0.217464124988486	ENSG00000107611,ENSG00000115602,ENSG00000135046,ENSG00000136943,ENSG00000138623,ENSG00000140545,ENSG00000161638,ENSG00000185624	CUBN,IL1RL1,ANXA1,CTSV,SEMA7A,MFGE8,ITGA5,P4HB
GO:0032155	0.0451489874059945	2.73095776772247	1.95489220563847	5	56	cell division site part	0.221264503165256	ENSG00000137710,ENSG00000143878,ENSG00000155366,ENSG00000166140,ENSG00000197321	RDX,RHOB,RHOC,ZFYVE19,SVIL
GO:0036477	0.0462268322215953	1.49278529367608	16.6514925373134	24	477	somatodendritic compartment	0.224830502168668	ENSG00000011347,ENSG00000035862,ENSG00000073921,ENSG00000078369,ENSG00000090372,ENSG00000090432,ENSG00000106636,ENSG00000107404,ENSG00000113758,ENSG00000114353,ENSG00000129968,ENSG00000132386,ENSG00000136943,ENSG00000138772,ENSG00000142235,ENSG00000155252,ENSG00000160183,ENSG00000160191,ENSG00000169398,ENSG00000172531,ENSG00000179526,ENSG00000179632,ENSG00000198910,ENSG00000203879	SYT7,TIMP2,PICALM,GNB1,STRN4,MUL1,YKT6,DVL1,DBN1,GNAI2,ABHD17A,SERPINF1,CTSV,ANXA3,LMTK3,PI4K2A,TMPRSS3,PDE9A,PTK2,PPP1CA,SHARPIN,MAF1,L1CAM,GDI1
GO:0042383	0.0466881122708627	2.42430591932949	2.6181592039801	6	75	sarcolemma	0.225366677277397	ENSG00000105227,ENSG00000135046,ENSG00000137312,ENSG00000137710,ENSG00000160191,ENSG00000167535	PRX,ANXA1,FLOT1,RDX,PDE9A,CACNB3
GO:0031984	0.0478204230032348	1.29451380625744	45.8352404643449	57	1313	organelle subcompartment	0.229109787821468	ENSG00000033170,ENSG00000065485,ENSG00000072958,ENSG00000087074,ENSG00000090615,ENSG00000097033,ENSG00000099203,ENSG00000100439,ENSG00000101310,ENSG00000102312,ENSG00000104886,ENSG00000105669,ENSG00000105701,ENSG00000106003,ENSG00000106636,ENSG00000107175,ENSG00000111737,ENSG00000113319,ENSG00000113811,ENSG00000114270,ENSG00000115963,ENSG00000116260,ENSG00000132432,ENSG00000135392,ENSG00000135924,ENSG00000136827,ENSG00000136908,ENSG00000138073,ENSG00000140564,ENSG00000142235,ENSG00000143761,ENSG00000144583,ENSG00000147155,ENSG00000150991,ENSG00000155252,ENSG00000155961,ENSG00000157020,ENSG00000157782,ENSG00000160183,ENSG00000160408,ENSG00000162236,ENSG00000163874,ENSG00000163975,ENSG00000165915,ENSG00000167114,ENSG00000167302,ENSG00000169255,ENSG00000169826,ENSG00000171017,ENSG00000171488,ENSG00000173486,ENSG00000175471,ENSG00000182934,ENSG00000197586,ENSG00000198925,ENSG00000213983,ENSG00000221838	FUT8,PDIA5,AP1M1,PPP1R15A,GOLGA3,SH3GLB1,TMED1,ABHD4,SEC23B,PORCN,PLEKHJ1,COPE,FKBP8,LFNG,YKT6,CREB3,RAB35,RASGRF2,,COL7A1,RND3,QSOX1,SEC61G,DNAJC14,DNAJB2,TOR1A,DPM2,PREB,FURIN,LMTK3,ARF1,MARCH4,EBP,UBC,PI4K2A,RAB39B,SEC13,CABP1,TMPRSS3,ST6GALNAC6,STX5,ZC3H12A,MFI2,SLC39A13,SLC27A4,ENTHD2,B3GALNT1,CSGALNACT2,LRRC8E,LRRC8C,FKBP2,MCTP1,SRPR,ENTPD6,ATG9A,AP1G2,AP4M1
GO:0030027	0.0484520672717273	1.90211364351093	5.48067993366501	10	157	lamellipodium	0.230416497692214	ENSG00000028528,ENSG00000111199,ENSG00000115216,ENSG00000128340,ENSG00000137312,ENSG00000137710,ENSG00000169398,ENSG00000172757,ENSG00000173210,ENSG00000180900	SNX1,TRPV4,NRBP1,RAC2,FLOT1,RDX,PTK2,CFL1,ABLIM3,SCRIB
GO:0030863	0.0492669972287867	2.38946643717728	2.6530679933665	6	76	cortical cytoskeleton	0.231720213159969	ENSG00000111199,ENSG00000113758,ENSG00000137312,ENSG00000137710,ENSG00000172757,ENSG00000179820	TRPV4,DBN1,FLOT1,RDX,CFL1,MYADM
GO:0030137	0.0496691992142492	3.97060833902939	0.837810945273632	3	24	COPI-coated vesicle	0.231720213159969	ENSG00000105669,ENSG00000143761,ENSG00000175115	COPE,ARF1,PACS1
GO:0035580	0.0498090177820495	3.09166000532907	1.39635157545605	4	40	specific granule lumen	0.231720213159969	ENSG00000035862,ENSG00000064666,ENSG00000116260,ENSG00000117984	TIMP2,CNN2,QSOX1,CTSD
GO:0055037	0.0505664589228121	1.96448346480583	4.78250414593698	9	137	recycling endosome	0.233551558478024	ENSG00000092929,ENSG00000103966,ENSG00000104886,ENSG00000111737,ENSG00000129968,ENSG00000147804,ENSG00000158560,ENSG00000175471,ENSG00000198925	UNC13D,EHD4,PLEKHJ1,RAB35,ABHD17A,SLC39A4,DYNC1I1,MCTP1,ATG9A
GO:0033116	0.0512323547347758	2.62744920174165	2.02470978441128	5	58	endoplasmic reticulum-Golgi intermediate compartment membrane	0.234936940998043	ENSG00000062716,ENSG00000099203,ENSG00000106636,ENSG00000114270,ENSG00000162236	VMP1,TMED1,YKT6,COL7A1,STX5
GO:0031228	0.0537355035870306	3.00784237474885	1.43126036484245	4	41	intrinsic component of Golgi membrane	0.239409786081181	ENSG00000106003,ENSG00000116260,ENSG00000165915,ENSG00000169826	LFNG,QSOX1,SLC39A13,CSGALNACT2
GO:0000164	0.0542889775257457	6.16812516573853	0.383996683250415	2	11	protein phosphatase type 1 complex	0.239409786081181	ENSG00000087074,ENSG00000172531	PPP1R15A,PPP1CA
GO:0001741	0.0542889775257457	6.16812516573853	0.383996683250415	2	11	XY body	0.239409786081181	ENSG00000110330,ENSG00000127511	BIRC2,SIN3B
GO:0002116	0.0542889775257457	6.16812516573853	0.383996683250415	2	11	semaphorin receptor complex	0.239409786081181	ENSG00000130827,ENSG00000198753	PLXNA3,PLXNB3
GO:0070382	0.0543425576923642	2.03020030816641	4.11923714759536	8	118	exocytic vesicle	0.239409786081181	ENSG00000011347,ENSG00000073921,ENSG00000092929,ENSG00000111737,ENSG00000136827,ENSG00000155252,ENSG00000175471,ENSG00000244274	SYT7,PICALM,UNC13D,RAB35,TOR1A,PI4K2A,MCTP1,DBNDD2
GO:0030864	0.0544452161493029	2.57857015669516	2.05961857379768	5	59	cortical actin cytoskeleton	0.239409786081181	ENSG00000111199,ENSG00000137312,ENSG00000137710,ENSG00000172757,ENSG00000179820	TRPV4,FLOT1,RDX,CFL1,MYADM
GO:0044297	0.0552503519984664	1.57964231853649	11.135903814262	17	319	cell body	0.241297455666772	ENSG00000011347,ENSG00000035862,ENSG00000073921,ENSG00000078369,ENSG00000090432,ENSG00000106636,ENSG00000107404,ENSG00000114353,ENSG00000132386,ENSG00000136943,ENSG00000138772,ENSG00000155252,ENSG00000160183,ENSG00000160191,ENSG00000172531,ENSG00000198910,ENSG00000203879	SYT7,TIMP2,PICALM,GNB1,MUL1,YKT6,DVL1,GNAI2,SERPINF1,CTSV,ANXA3,PI4K2A,TMPRSS3,PDE9A,PPP1CA,L1CAM,GDI1
GO:0005604	0.0577722706671091	2.53146853146853	2.09452736318408	5	60	basement membrane	0.243327750504897	ENSG00000058085,ENSG00000114270,ENSG00000130702,ENSG00000132386,ENSG00000196878	LAMC2,COL7A1,LAMA5,SERPINF1,LAMB3
GO:0043025	0.0601804071987237	1.61061095068229	9.63482587064677	15	276	neuronal cell body	0.243327750504897	ENSG00000011347,ENSG00000035862,ENSG00000073921,ENSG00000090432,ENSG00000106636,ENSG00000107404,ENSG00000132386,ENSG00000136943,ENSG00000138772,ENSG00000155252,ENSG00000160183,ENSG00000160191,ENSG00000172531,ENSG00000198910,ENSG00000203879	SYT7,TIMP2,PICALM,MUL1,YKT6,DVL1,SERPINF1,CTSV,ANXA3,PI4K2A,TMPRSS3,PDE9A,PPP1CA,L1CAM,GDI1
GO:0030315	0.0606564147120585	3.62471395881007	0.907628524046434	3	26	T-tubule	0.243327750504897	ENSG00000105227,ENSG00000137710,ENSG00000167535	PRX,RDX,CACNB3
GO:0030867	0.0606564147120585	3.62471395881007	0.907628524046434	3	26	rough endoplasmic reticulum membrane	0.243327750504897	ENSG00000163874,ENSG00000163975,ENSG00000182934	ZC3H12A,MFI2,SRPR
GO:0035579	0.0612133956255258	2.48604910714286	2.12943615257048	5	61	specific granule membrane	0.243327750504897	ENSG00000008516,ENSG00000072958,ENSG00000122861,ENSG00000143119,ENSG00000196187	MMP25,AP1M1,PLAU,CD53,TMEM63A
GO:0001725	0.0620762412693971	2.85310213367767	1.50107794361526	4	43	stress fiber	0.243327750504897	ENSG00000064666,ENSG00000169398,ENSG00000173210,ENSG00000196923	CNN2,PTK2,ABLIM3,PDLIM7
