GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0051239	7.15151377460904e-05	1.83588118319662	38.7283737024221	62	1850	regulation of multicellular organismal process	0.0280144298679912	ENSG00000002330,ENSG00000004468,ENSG00000006125,ENSG00000026025,ENSG00000029993,ENSG00000044574,ENSG00000047644,ENSG00000070404,ENSG00000075073,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100097,ENSG00000100311,ENSG00000100813,ENSG00000101335,ENSG00000101670,ENSG00000102760,ENSG00000103260,ENSG00000103855,ENSG00000104368,ENSG00000104897,ENSG00000105851,ENSG00000108821,ENSG00000110944,ENSG00000113140,ENSG00000115009,ENSG00000115694,ENSG00000118503,ENSG00000124006,ENSG00000125798,ENSG00000134013,ENSG00000139182,ENSG00000140464,ENSG00000140995,ENSG00000142871,ENSG00000148516,ENSG00000153162,ENSG00000158555,ENSG00000160014,ENSG00000160789,ENSG00000162889,ENSG00000164850,ENSG00000165802,ENSG00000166224,ENSG00000168071,ENSG00000169129,ENSG00000169429,ENSG00000170214,ENSG00000173511,ENSG00000173805,ENSG00000176697,ENSG00000196924,ENSG00000197043,ENSG00000197461,ENSG00000198732,ENSG00000213923,ENSG00000214078,ENSG00000227507,ENSG00000240583,ENSG00000244405,ENSG00000272333	BAD,CD38,AP2B1,VIM,HMGB3,HSPA5,WWC3,FSTL3,TACR2,EDN1,WNT11,ICAM1,LGALS1,PDGFB,ACIN1,MYL9,LIPG,RGCC,METRN,CD276,PLAT,SF3A2,PIK3CG,COL1A1,IL23A,SPARC,CCL20,STK25,TNFAIP3,OBSL1,FOXA2,LOXL2,CLSTN3,PML,DEF8,CYR61,ZEB1,BMP6,GDPD5,CALM3,LMNA,MAPKAPK2,GPER1,NSMF,SGPL1,CCDC88B,AFAP1L2,CXCL8,ADRA1B,VEGFB,HAP1,BDNF,FLNA,ANXA6,PDGFA,SMOC1,CSNK1E,CPNE1,LTB,AQP1,ETV5,KMT2B
GO:0040012	8.73815120062238e-05	2.39191835564967	12.8745674740484	28	615	regulation of locomotion	0.0313772446029015	ENSG00000044574,ENSG00000075073,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100311,ENSG00000102760,ENSG00000108821,ENSG00000110944,ENSG00000113140,ENSG00000114019,ENSG00000115009,ENSG00000129474,ENSG00000135362,ENSG00000140464,ENSG00000142871,ENSG00000143537,ENSG00000146535,ENSG00000160789,ENSG00000164850,ENSG00000165802,ENSG00000169429,ENSG00000171608,ENSG00000173511,ENSG00000176973,ENSG00000177469,ENSG00000196924,ENSG00000197461	HSPA5,TACR2,EDN1,WNT11,ICAM1,PDGFB,RGCC,COL1A1,IL23A,SPARC,AMOTL2,CCL20,AJUBA,PRR5L,PML,CYR61,ADAM15,GNA12,LMNA,GPER1,NSMF,CXCL8,PIK3CD,VEGFB,FAM89B,PTRF,FLNA,PDGFA
GO:0098609	9.82312979805675e-05	2.61499639509733	9.62975778546713	23	460	cell-cell adhesion	0.032374599968302	ENSG00000002330,ENSG00000002822,ENSG00000070404,ENSG00000081277,ENSG00000090339,ENSG00000100097,ENSG00000101335,ENSG00000102760,ENSG00000103335,ENSG00000103855,ENSG00000105851,ENSG00000110944,ENSG00000125798,ENSG00000129474,ENSG00000137076,ENSG00000139182,ENSG00000140859,ENSG00000142871,ENSG00000149564,ENSG00000160691,ENSG00000163191,ENSG00000168071,ENSG00000196924	BAD,MAD1L1,FSTL3,PKP1,ICAM1,LGALS1,MYL9,RGCC,PIEZO1,CD276,PIK3CG,IL23A,FOXA2,AJUBA,TLN1,CLSTN3,KIFC3,CYR61,ESAM,SHC1,S100A11,CCDC88B,FLNA
GO:0030335	0.000111687068162907	2.98187229437229	6.59429065743945	18	315	positive regulation of cell migration	0.032374599968302	ENSG00000044574,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100311,ENSG00000108821,ENSG00000110944,ENSG00000113140,ENSG00000115009,ENSG00000142871,ENSG00000164850,ENSG00000165802,ENSG00000169429,ENSG00000171608,ENSG00000173511,ENSG00000176973,ENSG00000196924,ENSG00000197461	HSPA5,EDN1,WNT11,ICAM1,PDGFB,COL1A1,IL23A,SPARC,CCL20,CYR61,GPER1,NSMF,CXCL8,PIK3CD,VEGFB,FAM89B,FLNA,PDGFA
GO:0006936	0.000123329097103996	3.72268173645004	3.83096885813149	13	183	muscle contraction	0.032374599968302	ENSG00000026025,ENSG00000075073,ENSG00000078401,ENSG00000101335,ENSG00000105851,ENSG00000124006,ENSG00000137076,ENSG00000160014,ENSG00000164850,ENSG00000170214,ENSG00000173511,ENSG00000196924,ENSG00000197043	VIM,TACR2,EDN1,MYL9,PIK3CG,OBSL1,TLN1,CALM3,GPER1,ADRA1B,VEGFB,FLNA,ANXA6
GO:0030593	0.000124542971256079	8.9666313559322	0.795501730103806	6	38	neutrophil chemotaxis	0.032374599968302	ENSG00000078401,ENSG00000105851,ENSG00000110944,ENSG00000115009,ENSG00000169429,ENSG00000171608	EDN1,PIK3CG,IL23A,CCL20,CXCL8,PIK3CD
GO:0051094	0.000134886385752596	2.14622347066167	17.4801038062284	34	835	positive regulation of developmental process	0.032374599968302	ENSG00000002330,ENSG00000044574,ENSG00000078401,ENSG00000087884,ENSG00000100311,ENSG00000100813,ENSG00000102760,ENSG00000103260,ENSG00000104897,ENSG00000108821,ENSG00000110944,ENSG00000115694,ENSG00000118503,ENSG00000124006,ENSG00000125798,ENSG00000134013,ENSG00000139182,ENSG00000142871,ENSG00000148516,ENSG00000153162,ENSG00000158555,ENSG00000160789,ENSG00000164850,ENSG00000165802,ENSG00000169429,ENSG00000173511,ENSG00000173805,ENSG00000176697,ENSG00000196924,ENSG00000197461,ENSG00000213923,ENSG00000214078,ENSG00000240583,ENSG00000244405	BAD,HSPA5,EDN1,AAMDC,PDGFB,ACIN1,RGCC,METRN,SF3A2,COL1A1,IL23A,STK25,TNFAIP3,OBSL1,FOXA2,LOXL2,CLSTN3,CYR61,ZEB1,BMP6,GDPD5,LMNA,GPER1,NSMF,CXCL8,VEGFB,HAP1,BDNF,FLNA,PDGFA,CSNK1E,CPNE1,AQP1,ETV5
GO:0030334	0.000146570322720226	2.43648939911802	11.2207612456747	25	536	regulation of cell migration	0.032374599968302	ENSG00000044574,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100311,ENSG00000102760,ENSG00000108821,ENSG00000110944,ENSG00000113140,ENSG00000114019,ENSG00000115009,ENSG00000129474,ENSG00000135362,ENSG00000142871,ENSG00000143537,ENSG00000146535,ENSG00000160789,ENSG00000164850,ENSG00000165802,ENSG00000169429,ENSG00000171608,ENSG00000173511,ENSG00000176973,ENSG00000196924,ENSG00000197461	HSPA5,EDN1,WNT11,ICAM1,PDGFB,RGCC,COL1A1,IL23A,SPARC,AMOTL2,CCL20,AJUBA,PRR5L,CYR61,ADAM15,GNA12,LMNA,GPER1,NSMF,CXCL8,PIK3CD,VEGFB,FAM89B,FLNA,PDGFA
GO:0048870	0.000151014458330011	2.06677399447262	19.8038062283737	37	946	cell motility	0.032374599968302	ENSG00000044574,ENSG00000075073,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100311,ENSG00000102760,ENSG00000104368,ENSG00000105851,ENSG00000105877,ENSG00000108821,ENSG00000110944,ENSG00000113140,ENSG00000114019,ENSG00000115009,ENSG00000129474,ENSG00000134013,ENSG00000135362,ENSG00000138069,ENSG00000140464,ENSG00000142871,ENSG00000143537,ENSG00000146535,ENSG00000149564,ENSG00000160691,ENSG00000160789,ENSG00000164850,ENSG00000165802,ENSG00000166224,ENSG00000169429,ENSG00000171608,ENSG00000173511,ENSG00000174903,ENSG00000176973,ENSG00000177469,ENSG00000196754,ENSG00000196924,ENSG00000197461	HSPA5,TACR2,EDN1,WNT11,ICAM1,PDGFB,RGCC,PLAT,PIK3CG,DNAH11,COL1A1,IL23A,SPARC,AMOTL2,CCL20,AJUBA,LOXL2,PRR5L,RAB1A,PML,CYR61,ADAM15,GNA12,ESAM,SHC1,LMNA,GPER1,NSMF,SGPL1,CXCL8,PIK3CD,VEGFB,RAB1B,FAM89B,PTRF,S100A2,FLNA,PDGFA
GO:0051674	0.000151014458330011	2.06677399447262	19.8038062283737	37	946	localization of cell	0.032374599968302	ENSG00000044574,ENSG00000075073,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100311,ENSG00000102760,ENSG00000104368,ENSG00000105851,ENSG00000105877,ENSG00000108821,ENSG00000110944,ENSG00000113140,ENSG00000114019,ENSG00000115009,ENSG00000129474,ENSG00000134013,ENSG00000135362,ENSG00000138069,ENSG00000140464,ENSG00000142871,ENSG00000143537,ENSG00000146535,ENSG00000149564,ENSG00000160691,ENSG00000160789,ENSG00000164850,ENSG00000165802,ENSG00000166224,ENSG00000169429,ENSG00000171608,ENSG00000173511,ENSG00000174903,ENSG00000176973,ENSG00000177469,ENSG00000196754,ENSG00000196924,ENSG00000197461	HSPA5,TACR2,EDN1,WNT11,ICAM1,PDGFB,RGCC,PLAT,PIK3CG,DNAH11,COL1A1,IL23A,SPARC,AMOTL2,CCL20,AJUBA,LOXL2,PRR5L,RAB1A,PML,CYR61,ADAM15,GNA12,ESAM,SHC1,LMNA,GPER1,NSMF,SGPL1,CXCL8,PIK3CD,VEGFB,RAB1B,FAM89B,PTRF,S100A2,FLNA,PDGFA
GO:0040011	0.000164522200911646	1.98638685132214	22.9230103806228	41	1095	locomotion	0.032374599968302	ENSG00000044574,ENSG00000070182,ENSG00000075073,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100311,ENSG00000102760,ENSG00000104368,ENSG00000105851,ENSG00000105877,ENSG00000108821,ENSG00000110944,ENSG00000113140,ENSG00000114019,ENSG00000115009,ENSG00000129474,ENSG00000134013,ENSG00000135362,ENSG00000138069,ENSG00000140464,ENSG00000142871,ENSG00000143537,ENSG00000146535,ENSG00000149564,ENSG00000160691,ENSG00000160789,ENSG00000164850,ENSG00000165802,ENSG00000166224,ENSG00000169429,ENSG00000171608,ENSG00000173511,ENSG00000174903,ENSG00000175592,ENSG00000176697,ENSG00000176973,ENSG00000177469,ENSG00000196754,ENSG00000196924,ENSG00000197461,ENSG00000258947	HSPA5,SPTB,TACR2,EDN1,WNT11,ICAM1,PDGFB,RGCC,PLAT,PIK3CG,DNAH11,COL1A1,IL23A,SPARC,AMOTL2,CCL20,AJUBA,LOXL2,PRR5L,RAB1A,PML,CYR61,ADAM15,GNA12,ESAM,SHC1,LMNA,GPER1,NSMF,SGPL1,CXCL8,PIK3CD,VEGFB,RAB1B,FOSL1,BDNF,FAM89B,PTRF,S100A2,FLNA,PDGFA,TUBB3
GO:0007155	0.000165291529195322	2.14500813890396	16.9358131487889	33	809	cell adhesion	0.032374599968302	ENSG00000002330,ENSG00000002822,ENSG00000070404,ENSG00000073712,ENSG00000081277,ENSG00000090339,ENSG00000100097,ENSG00000101335,ENSG00000102760,ENSG00000103335,ENSG00000103855,ENSG00000105851,ENSG00000108821,ENSG00000110944,ENSG00000124466,ENSG00000125798,ENSG00000129474,ENSG00000134013,ENSG00000137076,ENSG00000138069,ENSG00000139182,ENSG00000140464,ENSG00000140859,ENSG00000142871,ENSG00000143537,ENSG00000149564,ENSG00000160691,ENSG00000163191,ENSG00000168071,ENSG00000169429,ENSG00000172889,ENSG00000174903,ENSG00000196924,ENSG00000213445	BAD,MAD1L1,FSTL3,FERMT2,PKP1,ICAM1,LGALS1,MYL9,RGCC,PIEZO1,CD276,PIK3CG,COL1A1,IL23A,LYPD3,FOXA2,AJUBA,LOXL2,TLN1,RAB1A,CLSTN3,PML,KIFC3,CYR61,ADAM15,ESAM,SHC1,S100A11,CCDC88B,CXCL8,EGFL7,RAB1B,FLNA,SIPA1
GO:0022610	0.000185348320341079	2.13026484264438	17.0404844290657	33	814	biological adhesion	0.03472460488477	ENSG00000002330,ENSG00000002822,ENSG00000070404,ENSG00000073712,ENSG00000081277,ENSG00000090339,ENSG00000100097,ENSG00000101335,ENSG00000102760,ENSG00000103335,ENSG00000103855,ENSG00000105851,ENSG00000108821,ENSG00000110944,ENSG00000124466,ENSG00000125798,ENSG00000129474,ENSG00000134013,ENSG00000137076,ENSG00000138069,ENSG00000139182,ENSG00000140464,ENSG00000140859,ENSG00000142871,ENSG00000143537,ENSG00000149564,ENSG00000160691,ENSG00000163191,ENSG00000168071,ENSG00000169429,ENSG00000172889,ENSG00000174903,ENSG00000196924,ENSG00000213445	BAD,MAD1L1,FSTL3,FERMT2,PKP1,ICAM1,LGALS1,MYL9,RGCC,PIEZO1,CD276,PIK3CG,COL1A1,IL23A,LYPD3,FOXA2,AJUBA,LOXL2,TLN1,RAB1A,CLSTN3,PML,KIFC3,CYR61,ADAM15,ESAM,SHC1,S100A11,CCDC88B,CXCL8,EGFL7,RAB1B,FLNA,SIPA1
GO:0072359	0.000196953553250759	2.23453954496208	14.2143598615917	29	679	circulatory system development	0.0353613692065634	ENSG00000006125,ENSG00000078401,ENSG00000085741,ENSG00000100311,ENSG00000102760,ENSG00000105851,ENSG00000105877,ENSG00000108821,ENSG00000113140,ENSG00000114019,ENSG00000118503,ENSG00000124006,ENSG00000134013,ENSG00000140464,ENSG00000142178,ENSG00000142871,ENSG00000143537,ENSG00000160199,ENSG00000160691,ENSG00000160789,ENSG00000164850,ENSG00000166224,ENSG00000169429,ENSG00000172889,ENSG00000173511,ENSG00000175592,ENSG00000197461,ENSG00000203867,ENSG00000240583	AP2B1,EDN1,WNT11,PDGFB,RGCC,PIK3CG,DNAH11,COL1A1,SPARC,AMOTL2,TNFAIP3,OBSL1,LOXL2,PML,SIK1,CYR61,ADAM15,PKNOX1,SHC1,LMNA,GPER1,SGPL1,CXCL8,EGFL7,VEGFB,FOSL1,PDGFA,RBM20,AQP1
GO:0006937	0.000207219622787965	4.87346289241452	2.05155709342561	9	98	regulation of muscle contraction	0.0357163741837336	ENSG00000075073,ENSG00000078401,ENSG00000101335,ENSG00000105851,ENSG00000160014,ENSG00000164850,ENSG00000170214,ENSG00000196924,ENSG00000197043	TACR2,EDN1,MYL9,PIK3CG,CALM3,GPER1,ADRA1B,FLNA,ANXA6
GO:0007166	0.000225866121454036	1.74810639947516	40.2984429065744	62	1925	cell surface receptor signaling pathway	0.0373806234556892	ENSG00000002330,ENSG00000004468,ENSG00000006125,ENSG00000026025,ENSG00000038382,ENSG00000044574,ENSG00000051128,ENSG00000070404,ENSG00000073712,ENSG00000075073,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000100311,ENSG00000103855,ENSG00000104368,ENSG00000108821,ENSG00000110944,ENSG00000114019,ENSG00000115009,ENSG00000118503,ENSG00000119681,ENSG00000123689,ENSG00000124160,ENSG00000124225,ENSG00000136856,ENSG00000137076,ENSG00000140464,ENSG00000142871,ENSG00000143537,ENSG00000148516,ENSG00000153162,ENSG00000158555,ENSG00000160691,ENSG00000160789,ENSG00000162734,ENSG00000162889,ENSG00000164535,ENSG00000164850,ENSG00000165949,ENSG00000166224,ENSG00000167895,ENSG00000168785,ENSG00000169047,ENSG00000169129,ENSG00000169429,ENSG00000171608,ENSG00000172889,ENSG00000173511,ENSG00000173805,ENSG00000176697,ENSG00000176973,ENSG00000187800,ENSG00000196924,ENSG00000197461,ENSG00000203805,ENSG00000213190,ENSG00000213923,ENSG00000213928,ENSG00000214078,ENSG00000214357,ENSG00000227507	BAD,CD38,AP2B1,VIM,TRIO,HSPA5,HOMER3,FSTL3,FERMT2,TACR2,EDN1,WNT11,ICAM1,PDGFB,CD276,PLAT,COL1A1,IL23A,AMOTL2,CCL20,TNFAIP3,LTBP2,G0S2,NCOA5,PMEPA1,SLC2A8,TLN1,PML,CYR61,ADAM15,ZEB1,BMP6,GDPD5,SHC1,LMNA,PEA15,MAPKAPK2,DAGLB,GPER1,IFI27,SGPL1,TMC8,TSPAN5,IRS1,AFAP1L2,CXCL8,PIK3CD,EGFL7,VEGFB,HAP1,BDNF,FAM89B,PEAR1,FLNA,PDGFA,PPAPDC1A,MLLT11,CSNK1E,IRF9,CPNE1,NEURL1B,LTB
GO:0042327	0.000234225303621167	2.20928105415854	14.3608996539792	29	686	positive regulation of phosphorylation	0.0373806234556892	ENSG00000002330,ENSG00000044574,ENSG00000078401,ENSG00000085741,ENSG00000090339,ENSG00000099860,ENSG00000100311,ENSG00000102760,ENSG00000105851,ENSG00000110944,ENSG00000115009,ENSG00000115694,ENSG00000129474,ENSG00000135362,ENSG00000142871,ENSG00000153162,ENSG00000160014,ENSG00000160691,ENSG00000162734,ENSG00000162889,ENSG00000164850,ENSG00000168067,ENSG00000169047,ENSG00000169129,ENSG00000170214,ENSG00000170955,ENSG00000173207,ENSG00000197461,ENSG00000204356	BAD,HSPA5,EDN1,WNT11,ICAM1,GADD45B,PDGFB,RGCC,PIK3CG,IL23A,CCL20,STK25,AJUBA,PRR5L,CYR61,BMP6,CALM3,SHC1,PEA15,MAPKAPK2,GPER1,MAP4K2,IRS1,AFAP1L2,ADRA1B,PRKCDBP,CKS1B,PDGFA,NELFE
GO:0010720	0.000267857851260637	2.76177455357143	7.0757785467128	18	338	positive regulation of cell development	0.0375943638053849	ENSG00000002330,ENSG00000044574,ENSG00000078401,ENSG00000103260,ENSG00000104897,ENSG00000115694,ENSG00000124006,ENSG00000148516,ENSG00000153162,ENSG00000158555,ENSG00000164850,ENSG00000165802,ENSG00000173805,ENSG00000176697,ENSG00000196924,ENSG00000213923,ENSG00000214078,ENSG00000244405	BAD,HSPA5,EDN1,METRN,SF3A2,STK25,OBSL1,ZEB1,BMP6,GDPD5,GPER1,NSMF,HAP1,BDNF,FLNA,CSNK1E,CPNE1,ETV5
