ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-6784531	tRNA processing in the nucleus	12/563	55/7349	0.000751257050385043	0.0610767573091954	0.0593674803281826	23279/55706/10940/9631/10799/53371/80746/129401/51367/283742/54913/116461	12	ENSG00000030066,ENSG00000058804,ENSG00000104356,ENSG00000113569,ENSG00000124787,ENSG00000138750,ENSG00000154743,ENSG00000163002,ENSG00000167272,ENSG00000171262,ENSG00000178718,ENSG00000198860	NUP160,NDC1,POP1,NUP155,RPP40,NUP54,TSEN2,NUP35,POP5,FAM98B,RPP25,TSEN15
R-HSA-70895	Branched-chain amino acid catabolism	7/563	22/7349	0.00091962788686279	0.0610767573091954	0.0593674803281826	38/587/4329/3712/223/6470/36	7	ENSG00000075239,ENSG00000105552,ENSG00000119711,ENSG00000128928,ENSG00000143149,ENSG00000176974,ENSG00000196177	ACAT1,BCAT2,ALDH6A1,IVD,ALDH9A1,SHMT1,ACADSB
R-HSA-191859	snRNP Assembly	11/563	49/7349	0.000962536682035653	0.0610767573091954	0.0593674803281826	23279/55706/11218/1207/25929/9631/53371/79833/129401/50628/6635	11	ENSG00000030066,ENSG00000058804,ENSG00000064703,ENSG00000074201,ENSG00000082516,ENSG00000113569,ENSG00000138750,ENSG00000152147,ENSG00000163002,ENSG00000179409,ENSG00000182004	NUP160,NDC1,DDX20,CLNS1A,GEMIN5,NUP155,NUP54,GEMIN6,NUP35,GEMIN4,SNRPE
R-HSA-194441	Metabolism of non-coding RNA	11/563	49/7349	0.000962536682035653	0.0610767573091954	0.0593674803281826	23279/55706/11218/1207/25929/9631/53371/79833/129401/50628/6635	11	ENSG00000030066,ENSG00000058804,ENSG00000064703,ENSG00000074201,ENSG00000082516,ENSG00000113569,ENSG00000138750,ENSG00000152147,ENSG00000163002,ENSG00000179409,ENSG00000182004	NUP160,NDC1,DDX20,CLNS1A,GEMIN5,NUP155,NUP54,GEMIN6,NUP35,GEMIN4,SNRPE
R-HSA-379724	tRNA Aminoacylation	10/563	42/7349	0.00100235378516185	0.0610767573091954	0.0593674803281826	55699/54938/7965/10056/10352/55157/9521/79731/5464/3376	10	ENSG00000067704,ENSG00000104835,ENSG00000106305,ENSG00000116120,ENSG00000116874,ENSG00000117593,ENSG00000124802,ENSG00000137513,ENSG00000180817,ENSG00000196305	IARS2,SARS2,AIMP2,FARSB,WARS2,DARS2,EEF1E1,NARS2,PPA1,IARS
R-HSA-180786	Extension of Telomeres	8/563	30/7349	0.00145572025441812	0.0831580195336348	0.0808307825479533	5422/3978/1736/5111/1763/55651/8607/5557	8	ENSG00000101868,ENSG00000105486,ENSG00000130826,ENSG00000132646,ENSG00000138346,ENSG00000145912,ENSG00000175792,ENSG00000198056	POLA1,LIG1,DKC1,PCNA,DNA2,NHP2,RUVBL1,PRIM1
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	5/563	14/7349	0.00289761724352806	0.15578953885792	0.151429656565801	4436/3978/2956/5395/5111	5	ENSG00000095002,ENSG00000105486,ENSG00000116062,ENSG00000122512,ENSG00000132646	MSH2,LIG1,MSH6,PMS2,PCNA
R-HSA-5368287	Mitochondrial translation	15/563	92/7349	0.00397950132568931	0.186272927458519	0.181059945612104	4528/51073/10884/11222/51253/10102/64949/6183/64432/55037/64965/28957/63875/65008/56945	15	ENSG00000085760,ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000123297,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110	MTIF2,MRPL4,MRPS30,MRPL3,MRPL37,TSFM,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22
R-HSA-5358508	Mismatch Repair	5/563	15/7349	0.00407599403629144	0.186272927458519	0.181059945612104	4436/3978/2956/5395/5111	5	ENSG00000095002,ENSG00000105486,ENSG00000116062,ENSG00000122512,ENSG00000132646	MSH2,LIG1,MSH6,PMS2,PCNA
R-HSA-69183	Processive synthesis on the lagging strand	5/563	15/7349	0.00407599403629144	0.186272927458519	0.181059945612104	5422/3978/5111/1763/5557	5	ENSG00000101868,ENSG00000105486,ENSG00000132646,ENSG00000138346,ENSG00000198056	POLA1,LIG1,PCNA,DNA2,PRIM1
R-HSA-73886	Chromosome Maintenance	14/563	84/7349	0.00433910138885634	0.188854222353081	0.183569001112519	5422/11339/3978/64105/1736/5111/1763/23421/55651/8467/8607/4869/128312/5557	14	ENSG00000101868,ENSG00000104147,ENSG00000105486,ENSG00000123219,ENSG00000130826,ENSG00000132646,ENSG00000138346,ENSG00000142856,ENSG00000145912,ENSG00000153147,ENSG00000175792,ENSG00000181163,ENSG00000196890,ENSG00000198056	POLA1,OIP5,LIG1,CENPK,DKC1,PCNA,DNA2,ITGB3BP,NHP2,SMARCA5,RUVBL1,NPM1,HIST3H2BB,PRIM1
R-HSA-5368286	Mitochondrial translation initiation	14/563	86/7349	0.00538766195654452	0.211766710015838	0.205840266328881	4528/51073/10884/11222/51253/64949/6183/64432/55037/64965/28957/63875/65008/56945	14	ENSG00000085760,ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110	MTIF2,MRPL4,MRPS30,MRPL3,MRPL37,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22
R-HSA-5389840	Mitochondrial translation elongation	14/563	86/7349	0.00538766195654452	0.211766710015838	0.205840266328881	51073/10884/11222/51253/10102/64949/6183/64432/55037/64965/28957/63875/65008/56945	14	ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000123297,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110	MRPL4,MRPS30,MRPL3,MRPL37,TSFM,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22
R-HSA-4641263	Regulation of FZD by ubiquitination	5/563	16/7349	0.00556061382973753	0.211766710015838	0.205840266328881	4040/54894/8549/8322/84133	5	ENSG00000070018,ENSG00000108375,ENSG00000139292,ENSG00000174804,ENSG00000183579	LRP6,RNF43,LGR5,FZD4,ZNRF3
R-HSA-73772	RNA Polymerase I Promoter Escape	7/563	30/7349	0.00641975368453132	0.234706194706465	0.228137773041871	4331/25885/2068/2967/10849/84172/9533	7	ENSG00000020426,ENSG00000068654,ENSG00000104884,ENSG00000111358,ENSG00000117877,ENSG00000125630,ENSG00000171453	MNAT1,POLR1A,ERCC2,GTF2H3,CD3EAP,POLR1B,POLR1C
R-HSA-176974	Unwinding of DNA	4/563	11/7349	0.00727698277711194	0.244498434180929	0.237655969651853	4171/4175/9837/4172	4	ENSG00000073111,ENSG00000076003,ENSG00000101003,ENSG00000112118	MCM2,MCM6,GINS1,MCM3
R-HSA-180746	Nuclear import of Rev protein	7/563	31/7349	0.00775760896197695	0.244498434180929	0.237655969651853	23279/55706/9631/53371/129401/1104/4869	7	ENSG00000030066,ENSG00000058804,ENSG00000113569,ENSG00000138750,ENSG00000163002,ENSG00000180198,ENSG00000181163	NUP160,NDC1,NUP155,NUP54,NUP35,RCC1,NPM1
R-HSA-68962	Activation of the pre-replicative complex	7/563	31/7349	0.00775760896197695	0.244498434180929	0.237655969651853	4171/4175/8317/5422/4172/81620/5557	7	ENSG00000073111,ENSG00000076003,ENSG00000097046,ENSG00000101868,ENSG00000112118,ENSG00000167513,ENSG00000198056	MCM2,MCM6,CDC7,POLA1,MCM3,CDT1,PRIM1
R-HSA-73863	RNA Polymerase I Transcription Termination	7/563	31/7349	0.00775760896197695	0.244498434180929	0.237655969651853	4331/25885/2068/2967/10849/84172/9533	7	ENSG00000020426,ENSG00000068654,ENSG00000104884,ENSG00000111358,ENSG00000117877,ENSG00000125630,ENSG00000171453	MNAT1,POLR1A,ERCC2,GTF2H3,CD3EAP,POLR1B,POLR1C
R-HSA-156590	Glutathione conjugation	6/563	25/7349	0.00990601599682826	0.292067697454872	0.28389397288024	79017/4257/4258/2947/2948/2946	6	ENSG00000006625,ENSG00000008394,ENSG00000085871,ENSG00000134202,ENSG00000168765,ENSG00000213366	GGCT,MGST1,MGST2,GSTM3,GSTM4,GSTM2
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	6/563	25/7349	0.00990601599682826	0.292067697454872	0.28389397288024	29945/51433/4751/64682/701/4085	6	ENSG00000053900,ENSG00000089053,ENSG00000117650,ENSG00000153107,ENSG00000156970,ENSG00000164109	ANAPC4,ANAPC5,NEK2,ANAPC1,BUB1B,MAD2L1
R-HSA-211859	Biological oxidations	19/563	141/7349	0.010855273731323	0.305602600091421	0.297050091531912	79017/4257/4129/4258/191/218/4548/2947/1573/219/670/1545/1580/1836/134147/2948/4144/64757/2946	19	ENSG00000006625,ENSG00000008394,ENSG00000069535,ENSG00000085871,ENSG00000101444,ENSG00000108602,ENSG00000116984,ENSG00000134202,ENSG00000134716,ENSG00000137124,ENSG00000137274,ENSG00000138061,ENSG00000142973,ENSG00000155850,ENSG00000164237,ENSG00000168765,ENSG00000168906,ENSG00000186205,ENSG00000213366	GGCT,MGST1,MAOB,MGST2,AHCY,ALDH3A1,MTR,GSTM3,CYP2J2,ALDH1B1,BPHL,CYP1B1,CYP4B1,SLC26A2,CMBL,GSTM4,MAT2A,MARC1,GSTM2
R-HSA-177243	Interactions of Rev with host cellular proteins	7/563	33/7349	0.0110337919070207	0.305602600091421	0.297050091531912	23279/55706/9631/53371/129401/1104/4869	7	ENSG00000030066,ENSG00000058804,ENSG00000113569,ENSG00000138750,ENSG00000163002,ENSG00000180198,ENSG00000181163	NUP160,NDC1,NUP155,NUP54,NUP35,RCC1,NPM1
R-HSA-73894	DNA Repair	33/563	288/7349	0.0122575689827353	0.329512295594707	0.320290657010173	5980/9031/672/4331/4361/9682/54962/7374/4436/328/2068/3978/2967/2956/64858/5395/5111/670/1763/8533/142/5433/8467/252969/22976/545/116028/8607/121642/128312/10920/22909/5591	33	ENSG00000009413,ENSG00000009954,ENSG00000012048,ENSG00000020426,ENSG00000020922,ENSG00000066135,ENSG00000075131,ENSG00000076248,ENSG00000095002,ENSG00000100823,ENSG00000104884,ENSG00000105486,ENSG00000111358,ENSG00000116062,ENSG00000118655,ENSG00000122512,ENSG00000132646,ENSG00000137274,ENSG00000138346,ENSG00000141030,ENSG00000143799,ENSG00000144231,ENSG00000153147,ENSG00000154328,ENSG00000157212,ENSG00000175054,ENSG00000175643,ENSG00000175792,ENSG00000189046,ENSG00000196890,ENSG00000198612,ENSG00000198690,ENSG00000253729	REV3L,BAZ1B,BRCA1,MNAT1,MRE11A,KDM4A,TIPIN,UNG,MSH2,APEX1,ERCC2,LIG1,GTF2H3,MSH6,DCLRE1B,PMS2,PCNA,BPHL,DNA2,COPS3,PARP1,POLR2D,SMARCA5,NEIL2,PAXIP1,ATR,RMI2,RUVBL1,ALKBH2,HIST3H2BB,COPS8,FAN1,PRKDC
R-HSA-5419276	Mitochondrial translation termination	13/563	86/7349	0.0132566979841582	0.340970898346882	0.331428582523055	51073/10884/11222/51253/64949/6183/64432/55037/64965/28957/63875/65008/56945	13	ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110	MRPL4,MRPS30,MRPL3,MRPL37,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22
R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	4/563	13/7349	0.0139420764499163	0.340970898346882	0.331428582523055	5422/7029/5519/5557	4	ENSG00000101868,ENSG00000114126,ENSG00000137713,ENSG00000198056	POLA1,TFDP2,PPP2R1B,PRIM1
R-HSA-539107	Activation of E2F1 target genes at G1/S	6/563	27/7349	0.0145339841591038	0.340970898346882	0.331428582523055	5933/5422/7029/5111/81620/286826	6	ENSG00000080839,ENSG00000101868,ENSG00000114126,ENSG00000132646,ENSG00000167513,ENSG00000183814	RBL1,POLA1,TFDP2,PCNA,CDT1,LIN9
R-HSA-69205	G1/S-Specific Transcription	6/563	27/7349	0.0145339841591038	0.340970898346882	0.331428582523055	5933/5422/7029/5111/81620/286826	6	ENSG00000080839,ENSG00000101868,ENSG00000114126,ENSG00000132646,ENSG00000167513,ENSG00000183814	RBL1,POLA1,TFDP2,PCNA,CDT1,LIN9
R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	5/563	20/7349	0.0152951934707026	0.340970898346882	0.331428582523055	29945/51433/64682/701/4085	5	ENSG00000053900,ENSG00000089053,ENSG00000153107,ENSG00000156970,ENSG00000164109	ANAPC4,ANAPC5,ANAPC1,BUB1B,MAD2L1
R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	5/563	20/7349	0.0152951934707026	0.340970898346882	0.331428582523055	29945/51433/64682/701/4085	5	ENSG00000053900,ENSG00000089053,ENSG00000153107,ENSG00000156970,ENSG00000164109	ANAPC4,ANAPC5,ANAPC1,BUB1B,MAD2L1
R-HSA-69186	Lagging Strand Synthesis	5/563	20/7349	0.0152951934707026	0.340970898346882	0.331428582523055	5422/3978/5111/1763/5557	5	ENSG00000101868,ENSG00000105486,ENSG00000132646,ENSG00000138346,ENSG00000198056	POLA1,LIG1,PCNA,DNA2,PRIM1
R-HSA-15869	Metabolism of nucleotides	13/563	88/7349	0.015904307896697	0.346108033751929	0.336421951499053	954/790/25939/1723/7372/271/10606/5471/471/7371/2618/8833/5198	13	ENSG00000054179,ENSG00000084774,ENSG00000101347,ENSG00000102967,ENSG00000114491,ENSG00000116337,ENSG00000128050,ENSG00000128059,ENSG00000138363,ENSG00000143179,ENSG00000159131,ENSG00000163655,ENSG00000178921	ENTPD2,CAD,SAMHD1,DHODH,UMPS,AMPD2,PAICS,PPAT,ATIC,UCK2,GART,GMPS,PFAS
R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	4/563	14/7349	0.0183598601324716	0.381384367297251	0.370711051478613	4436/3978/5395/5111	4	ENSG00000095002,ENSG00000105486,ENSG00000122512,ENSG00000132646	MSH2,LIG1,PMS2,PCNA
R-HSA-69166	Removal of the Flap Intermediate	4/563	14/7349	0.0183598601324716	0.381384367297251	0.370711051478613	5422/5111/1763/5557	4	ENSG00000101868,ENSG00000132646,ENSG00000138346,ENSG00000198056	POLA1,PCNA,DNA2,PRIM1
R-HSA-379726	Mitochondrial tRNA aminoacylation	5/563	21/7349	0.01884222990934	0.382706625269705	0.371996305110712	55699/54938/10352/55157/79731	5	ENSG00000067704,ENSG00000104835,ENSG00000116874,ENSG00000117593,ENSG00000137513	IARS2,SARS2,WARS2,DARS2,NARS2
R-HSA-73777	RNA Polymerase I Chain Elongation	9/563	54/7349	0.020285537703465	0.403064814368848	0.391784755645869	4331/25885/2068/2967/10849/11335/84172/9533/128312	9	ENSG00000020426,ENSG00000068654,ENSG00000104884,ENSG00000111358,ENSG00000117877,ENSG00000122565,ENSG00000125630,ENSG00000171453,ENSG00000196890	MNAT1,POLR1A,ERCC2,GTF2H3,CD3EAP,CBX3,POLR1B,POLR1C,HIST3H2BB
R-HSA-69306	DNA Replication	16/563	122/7349	0.0233392602374998	0.453874124618612	0.441172130805147	29945/4171/4175/51433/8317/9837/5422/3978/4172/5111/1763/6502/64682/81620/9134/5557	16	ENSG00000053900,ENSG00000073111,ENSG00000076003,ENSG00000089053,ENSG00000097046,ENSG00000101003,ENSG00000101868,ENSG00000105486,ENSG00000112118,ENSG00000132646,ENSG00000138346,ENSG00000145604,ENSG00000153107,ENSG00000167513,ENSG00000175305,ENSG00000198056	ANAPC4,MCM2,MCM6,ANAPC5,CDC7,GINS1,POLA1,LIG1,MCM3,PCNA,DNA2,SKP2,ANAPC1,CDT1,CCNE2,PRIM1
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	10/563	65/7349	0.0250131343284154	0.47091158053902	0.457732781267917	23279/55706/27000/9532/9631/53371/129401/22824/259217/545	10	ENSG00000030066,ENSG00000058804,ENSG00000105821,ENSG00000112208,ENSG00000113569,ENSG00000138750,ENSG00000163002,ENSG00000164070,ENSG00000165868,ENSG00000175054	NUP160,NDC1,DNAJC2,BAG2,NUP155,NUP54,NUP35,HSPA4L,HSPA12A,ATR
R-HSA-157579	Telomere Maintenance	9/563	56/7349	0.0252458068341488	0.47091158053902	0.457732781267917	5422/3978/1736/5111/1763/55651/8607/128312/5557	9	ENSG00000101868,ENSG00000105486,ENSG00000130826,ENSG00000132646,ENSG00000138346,ENSG00000145912,ENSG00000175792,ENSG00000196890,ENSG00000198056	POLA1,LIG1,DKC1,PCNA,DNA2,NHP2,RUVBL1,HIST3H2BB,PRIM1
R-HSA-73884	Base Excision Repair	7/563	39/7349	0.0267225605294144	0.472186054711764	0.458971588364309	7374/328/3978/5111/670/142/252969	7	ENSG00000076248,ENSG00000100823,ENSG00000105486,ENSG00000132646,ENSG00000137274,ENSG00000143799,ENSG00000154328	UNG,APEX1,LIG1,PCNA,BPHL,PARP1,NEIL2
R-HSA-73933	Resolution of Abasic Sites (AP sites)	7/563	39/7349	0.0267225605294144	0.472186054711764	0.458971588364309	7374/328/3978/5111/670/142/252969	7	ENSG00000076248,ENSG00000100823,ENSG00000105486,ENSG00000132646,ENSG00000137274,ENSG00000143799,ENSG00000154328	UNG,APEX1,LIG1,PCNA,BPHL,PARP1,NEIL2
R-HSA-69242	S Phase	19/563	155/7349	0.0272801032286309	0.472186054711764	0.458971588364309	4331/29945/4171/4175/51433/9837/5422/3978/4172/7029/5111/1019/1763/6502/64682/81620/9134/286826/5557	19	ENSG00000020426,ENSG00000053900,ENSG00000073111,ENSG00000076003,ENSG00000089053,ENSG00000101003,ENSG00000101868,ENSG00000105486,ENSG00000112118,ENSG00000114126,ENSG00000132646,ENSG00000135446,ENSG00000138346,ENSG00000145604,ENSG00000153107,ENSG00000167513,ENSG00000175305,ENSG00000183814,ENSG00000198056	MNAT1,ANAPC4,MCM2,MCM6,ANAPC5,GINS1,POLA1,LIG1,MCM3,TFDP2,PCNA,CDK4,DNA2,SKP2,ANAPC1,CDT1,CCNE2,LIN9,PRIM1
R-HSA-156580	Phase II - Conjugation of compounds	10/563	66/7349	0.0275394951241797	0.472186054711764	0.458971588364309	79017/4257/4258/191/4548/2947/1836/2948/4144/2946	10	ENSG00000006625,ENSG00000008394,ENSG00000085871,ENSG00000101444,ENSG00000116984,ENSG00000134202,ENSG00000155850,ENSG00000168765,ENSG00000168906,ENSG00000213366	GGCT,MGST1,MGST2,AHCY,MTR,GSTM3,SLC26A2,GSTM4,MAT2A,GSTM2
