GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0008233	0.00993145438246503	2.51943942133816	4.23647432050073	10	405	peptidase activity	0.152100312607902	ENSG00000084073,ENSG00000103326,ENSG00000135093,ENSG00000142606,ENSG00000156256,ENSG00000164099,ENSG00000184012,ENSG00000197635,ENSG00000198585,ENSG00000271447	ZMPSTE24,CAPN15,USP30,MMEL1,USP16,PRSS12,TMPRSS2,DPP4,NUDT16,MMP28
GO:0016854	0.010424924869656	14.7794871794872	0.156906456314842	2	15	racemase and epimerase activity	0.152100312607902	ENSG00000159921,ENSG00000171451	GNE,DSEL
GO:0003867	0.0104604304209895	Inf	0.0104604304209895	1	1	4-aminobutyrate transaminase activity	0.152100312607902	ENSG00000183044	ABAT
GO:0004339	0.0104604304209895	Inf	0.0104604304209895	1	1	glucan 1,4-alpha-glucosidase activity	0.152100312607902	ENSG00000257335	MGAM
GO:0005308	0.0104604304209895	Inf	0.0104604304209895	1	1	creatine transmembrane transporter activity	0.152100312607902	ENSG00000130821	SLC6A8
GO:0005309	0.0104604304209895	Inf	0.0104604304209895	1	1	creatine:sodium symporter activity	0.152100312607902	ENSG00000130821	SLC6A8
GO:0008761	0.0104604304209895	Inf	0.0104604304209895	1	1	UDP-N-acetylglucosamine 2-epimerase activity	0.152100312607902	ENSG00000159921	GNE
GO:0009384	0.0104604304209895	Inf	0.0104604304209895	1	1	N-acylmannosamine kinase activity	0.152100312607902	ENSG00000159921	GNE
GO:0032145	0.0104604304209895	Inf	0.0104604304209895	1	1	succinate-semialdehyde dehydrogenase binding	0.152100312607902	ENSG00000183044	ABAT
GO:0032440	0.0104604304209895	Inf	0.0104604304209895	1	1	2-alkenal reductase [NAD(P)] activity	0.152100312607902	ENSG00000106853	PTGR1
GO:0033814	0.0104604304209895	Inf	0.0104604304209895	1	1	propanoyl-CoA C-acyltransferase activity	0.152100312607902	ENSG00000116171	SCP2
GO:0034386	0.0104604304209895	Inf	0.0104604304209895	1	1	4-aminobutyrate:2-oxoglutarate transaminase activity	0.152100312607902	ENSG00000183044	ABAT
GO:0047298	0.0104604304209895	Inf	0.0104604304209895	1	1	(S)-3-amino-2-methylpropionate transaminase activity	0.152100312607902	ENSG00000183044	ABAT
GO:0047757	0.0104604304209895	Inf	0.0104604304209895	1	1	chondroitin-glucuronate 5-epimerase activity	0.152100312607902	ENSG00000171451	DSEL
GO:0050632	0.0104604304209895	Inf	0.0104604304209895	1	1	propionyl-CoA C2-trimethyltridecanoyltransferase activity	0.152100312607902	ENSG00000116171	SCP2
GO:0050897	0.0104604304209895	Inf	0.0104604304209895	1	1	cobalt ion binding	0.152100312607902	ENSG00000198585	NUDT16
GO:0052597	0.0104604304209895	Inf	0.0104604304209895	1	1	diamine oxidase activity	0.152100312607902	ENSG00000002726	AOC1
GO:0052598	0.0104604304209895	Inf	0.0104604304209895	1	1	histamine oxidase activity	0.152100312607902	ENSG00000002726	AOC1
GO:0052599	0.0104604304209895	Inf	0.0104604304209895	1	1	methylputrescine oxidase activity	0.152100312607902	ENSG00000002726	AOC1
GO:0052600	0.0104604304209895	Inf	0.0104604304209895	1	1	propane-1,3-diamine oxidase activity	0.152100312607902	ENSG00000002726	AOC1
GO:0070538	0.0104604304209895	Inf	0.0104604304209895	1	1	oleic acid binding	0.152100312607902	ENSG00000116171	SCP2
GO:0071074	0.0104604304209895	Inf	0.0104604304209895	1	1	eukaryotic initiation factor eIF2 binding	0.152100312607902	ENSG00000158092	NCK1
GO:0097382	0.0104604304209895	Inf	0.0104604304209895	1	1	deoxynucleoside-diphosphatase activity	0.152100312607902	ENSG00000198585	NUDT16
GO:0097383	0.0104604304209895	Inf	0.0104604304209895	1	1	dIDP diphosphatase activity	0.152100312607902	ENSG00000198585	NUDT16
GO:1901640	0.0104604304209895	Inf	0.0104604304209895	1	1	XTP binding	0.152100312607902	ENSG00000198585	NUDT16
GO:1901641	0.0104604304209895	Inf	0.0104604304209895	1	1	ITP binding	0.152100312607902	ENSG00000198585	NUDT16
GO:1990003	0.0104604304209895	Inf	0.0104604304209895	1	1	IDP phosphatase activity	0.152100312607902	ENSG00000198585	NUDT16
GO:0003785	0.0118333213143919	13.722619047619	0.167366886735831	2	16	actin monomer binding	0.159158171678571	ENSG00000050405,ENSG00000082438	LIMA1,COBLL1
GO:0005504	0.0118333213143919	13.722619047619	0.167366886735831	2	16	fatty acid binding	0.159158171678571	ENSG00000116171,ENSG00000171903	SCP2,CYP4F11
GO:0034237	0.0118333213143919	13.722619047619	0.167366886735831	2	16	protein kinase A regulatory subunit binding	0.159158171678571	ENSG00000100744,ENSG00000105127	GSKIP,AKAP8
GO:0004435	0.0133201326426054	12.8066666666667	0.177827317156821	2	17	phosphatidylinositol phospholipase C activity	0.1747861307737	ENSG00000138193,ENSG00000154822	PLCE1,PLCL2
GO:0016298	0.0146011425651331	4.5151754040205	0.941438737889051	4	90	lipase activity	0.177750673271736	ENSG00000107798,ENSG00000121316,ENSG00000138193,ENSG00000154822	LIPA,PLBD1,PLCE1,PLCL2
GO:0015248	0.0148835921204992	12.0052083333333	0.18828774757781	2	18	sterol transporter activity	0.177750673271736	ENSG00000116171,ENSG00000118777	SCP2,ABCG2
GO:0051184	0.0165219608659292	11.2980392156863	0.1987481779988	2	19	cofactor transmembrane transporter activity	0.177750673271736	ENSG00000118777,ENSG00000130821	ABCG2,SLC6A8
GO:0043178	0.0170100503803267	5.91253644314869	0.543942381891452	3	52	alcohol binding	0.177750673271736	ENSG00000116171,ENSG00000147475,ENSG00000154822	SCP2,ERLIN2,PLCL2
GO:0042803	0.0171095048315039	2.12717584369449	6.01474749206894	12	575	protein homodimerization activity	0.177750673271736	ENSG00000002726,ENSG00000118777,ENSG00000131435,ENSG00000136848,ENSG00000148660,ENSG00000167165,ENSG00000183044,ENSG00000197635,ENSG00000198585,ENSG00000205302,ENSG00000213341,ENSG00000241635	AOC1,ABCG2,PDLIM4,DAB2IP,CAMK2G,UGT1A6,ABAT,DPP4,NUDT16,SNX2,CHUK,UGT1A1
GO:0004629	0.01823352746687	10.6694444444444	0.209208608419789	2	20	phospholipase C activity	0.177750673271736	ENSG00000138193,ENSG00000154822	PLCE1,PLCL2
GO:0004687	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	myosin light chain kinase activity	0.177750673271736	ENSG00000065534	MYLK
GO:0004874	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	aryl hydrocarbon receptor activity	0.177750673271736	ENSG00000106546	AHR
GO:0004906	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	interferon-gamma receptor activity	0.177750673271736	ENSG00000027697	IFNGR1
GO:0005427	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	proton-dependent oligopeptide secondary active transmembrane transporter activity	0.177750673271736	ENSG00000079112	CDH17
GO:0005462	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	UDP-N-acetylglucosamine transmembrane transporter activity	0.177750673271736	ENSG00000117620	SLC35A3
GO:0008467	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity	0.177750673271736	ENSG00000002587	HS3ST1
GO:0008597	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	calcium-dependent protein serine/threonine phosphatase regulator activity	0.177750673271736	ENSG00000159200	RCAN1
GO:0015322	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	secondary active oligopeptide transmembrane transporter activity	0.177750673271736	ENSG00000079112	CDH17
GO:0016160	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	amylase activity	0.177750673271736	ENSG00000257335	MGAM
GO:0033857	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	diphosphoinositol-pentakisphosphate kinase activity	0.177750673271736	ENSG00000168781	PPIP5K1
GO:0035870	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	dITP diphosphatase activity	0.177750673271736	ENSG00000198585	NUDT16
GO:0102092	0.0208123278218332	95.3719008264463	0.0209208608419789	1	2	5-diphosphoinositol pentakisphosphate 3-kinase activity	0.177750673271736	ENSG00000168781	PPIP5K1
GO:0043548	0.0218695436823281	9.60083333333333	0.230129469261768	2	22	phosphatidylinositol 3-kinase binding	0.177750673271736	ENSG00000136848,ENSG00000155629	DAB2IP,PIK3AP1
GO:0005496	0.0227049045814051	5.26478227654698	0.606704964417388	3	58	steroid binding	0.177750673271736	ENSG00000116171,ENSG00000147475,ENSG00000241635	SCP2,ERLIN2,UGT1A1
GO:0070273	0.0257784846771991	8.72651515151515	0.251050330103747	2	24	phosphatidylinositol-4-phosphate binding	0.177750673271736	ENSG00000136848,ENSG00000164144	DAB2IP,ARFIP1
GO:0016757	0.0258275589202832	2.79088669950739	2.25945297093372	6	216	transferase activity, transferring glycosyl groups	0.177750673271736	ENSG00000167165,ENSG00000169193,ENSG00000171234,ENSG00000183778,ENSG00000213759,ENSG00000241635	UGT1A6,CCDC126,UGT2B7,B3GALT5,UGT2B11,UGT1A1
GO:0008237	0.0273622552931038	3.69200968523002	1.14018691588785	4	109	metallopeptidase activity	0.177750673271736	ENSG00000084073,ENSG00000142606,ENSG00000198585,ENSG00000271447	ZMPSTE24,MMEL1,NUDT16,MMP28
GO:0004222	0.0281487710964916	4.82394957983193	0.659007116522336	3	63	metalloendopeptidase activity	0.177750673271736	ENSG00000084073,ENSG00000142606,ENSG00000271447	ZMPSTE24,MMEL1,MMP28
GO:0008289	0.0299242515467826	2.08924796134098	5.05238789333791	10	483	lipid binding	0.177750673271736	ENSG00000104537,ENSG00000116171,ENSG00000136848,ENSG00000147475,ENSG00000164144,ENSG00000171903,ENSG00000180957,ENSG00000196975,ENSG00000205302,ENSG00000241635	ANXA13,SCP2,DAB2IP,ERLIN2,ARFIP1,CYP4F11,PITPNB,ANXA4,SNX2,UGT1A1
GO:0000298	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	endopolyphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0003986	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	acetyl-CoA hydrolase activity	0.177750673271736	ENSG00000140876	NUDT7
GO:0004013	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	adenosylhomocysteinase activity	0.177750673271736	ENSG00000158467	AHCYL2
GO:0004095	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	carnitine O-palmitoyltransferase activity	0.177750673271736	ENSG00000157184	CPT2
GO:0004127	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	cytidylate kinase activity	0.177750673271736	ENSG00000140057	AK7
GO:0004359	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	glutaminase activity	0.177750673271736	ENSG00000115419	GLS
GO:0004748	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	0.177750673271736	ENSG00000048392	RRM2B
GO:0008384	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	IkappaB kinase activity	0.177750673271736	ENSG00000213341	CHUK
GO:0008486	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	diphosphoinositol-polyphosphate diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0016728	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor	0.177750673271736	ENSG00000048392	RRM2B
GO:0016802	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	trialkylsulfonium hydrolase activity	0.177750673271736	ENSG00000158467	AHCYL2
GO:0030144	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity	0.177750673271736	ENSG00000169193	CCDC126
GO:0032450	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	maltose alpha-glucosidase activity	0.177750673271736	ENSG00000257335	MGAM
GO:0034431	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	bis(5'-adenosyl)-hexaphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0034432	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	bis(5'-adenosyl)-pentaphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0036132	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	13-prostaglandin reductase activity	0.177750673271736	ENSG00000106853	PTGR1
GO:0047522	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	15-oxoprostaglandin 13-oxidase activity	0.177750673271736	ENSG00000106853	PTGR1
GO:0052840	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol diphosphate tetrakisphosphate diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052841	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol bisdiphosphate tetrakisphosphate diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052842	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol diphosphate pentakisphosphate diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052843	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052844	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052845	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052846	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052847	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0052848	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	0.177750673271736	ENSG00000196368	NUDT11
GO:0061731	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	ribonucleoside-diphosphate reductase activity	0.177750673271736	ENSG00000048392	RRM2B
GO:1990460	0.0310568090846527	47.6818181818182	0.0313812912629684	1	3	leptin receptor binding	0.177750673271736	ENSG00000205302	SNX2
GO:0051059	0.0321258718922011	7.67733333333333	0.282431621366715	2	27	NF-kappaB binding	0.181933885031623	ENSG00000105127,ENSG00000196975	AKAP8,ANXA4
GO:0008146	0.0343645847855946	7.38141025641026	0.292892051787705	2	28	sulfotransferase activity	0.19258486056927	ENSG00000002587,ENSG00000171451	HS3ST1,DSEL
GO:0008238	0.0368299375860961	4.31732095823404	0.732230129469262	3	70	exopeptidase activity	0.196131850219092	ENSG00000084073,ENSG00000197635,ENSG00000198585	ZMPSTE24,DPP4,NUDT16
GO:0004620	0.038169918947185	4.25346020761246	0.742690559890251	3	71	phospholipase activity	0.196131850219092	ENSG00000121316,ENSG00000138193,ENSG00000154822	PLBD1,PLCE1,PLCL2
GO:0030515	0.0390174659989034	6.85297619047619	0.313812912629684	2	30	snoRNA binding	0.196131850219092	ENSG00000140876,ENSG00000198585	NUDT7,NUDT16
GO:0004197	0.0409238323254436	4.131212484994	0.76361142073223	3	73	cysteine-type endopeptidase activity	0.196131850219092	ENSG00000103326,ENSG00000135093,ENSG00000156256	CAPN15,USP30,USP16
GO:0000827	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	inositol-1,3,4,5,6-pentakisphosphate kinase activity	0.196131850219092	ENSG00000168781	PPIP5K1
GO:0000828	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	inositol hexakisphosphate kinase activity	0.196131850219092	ENSG00000168781	PPIP5K1
GO:0000829	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	inositol heptakisphosphate kinase activity	0.196131850219092	ENSG00000168781	PPIP5K1
GO:0000832	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	inositol hexakisphosphate 5-kinase activity	0.196131850219092	ENSG00000168781	PPIP5K1
GO:0004111	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	creatine kinase activity	0.196131850219092	ENSG00000237289	CKMT1B
GO:0004558	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	alpha-1,4-glucosidase activity	0.196131850219092	ENSG00000257335	MGAM
GO:0008131	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	primary amine oxidase activity	0.196131850219092	ENSG00000002726	AOC1
GO:0015184	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	L-cystine transmembrane transporter activity	0.196131850219092	ENSG00000021488	SLC7A9
GO:0016416	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	O-palmitoyltransferase activity	0.196131850219092	ENSG00000157184	CPT2
GO:0016936	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	galactoside binding	0.196131850219092	ENSG00000100079	LGALS2
GO:0036042	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	long-chain fatty acyl-CoA binding	0.196131850219092	ENSG00000116171	SCP2
GO:0052723	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	inositol hexakisphosphate 1-kinase activity	0.196131850219092	ENSG00000168781	PPIP5K1
GO:0052724	0.0411949796928576	31.7851239669421	0.0418417216839578	1	4	inositol hexakisphosphate 3-kinase activity	0.196131850219092	ENSG00000168781	PPIP5K1
GO:0015485	0.0438946942820336	6.395	0.334733773471662	2	32	cholesterol binding	0.207152153716966	ENSG00000116171,ENSG00000147475	SCP2,ERLIN2
GO:0016776	0.0464139282135125	6.18817204301075	0.345194203892652	2	33	phosphotransferase activity, phosphate group as acceptor	0.211942487613618	ENSG00000140057,ENSG00000168781	AK7,PPIP5K1
GO:0050839	0.050060891873453	2.06674998842753	4.04818657292292	8	387	cell adhesion molecule binding	0.211942487613618	ENSG00000050405,ENSG00000074276,ENSG00000079112,ENSG00000082438,ENSG00000136848,ENSG00000158092,ENSG00000164144,ENSG00000205302	LIMA1,CDHR2,CDH17,COBLL1,DAB2IP,NCK1,ARFIP1,SNX2
GO:0003696	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	satellite DNA binding	0.211942487613618	ENSG00000134046	MBD2
GO:0004017	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	adenylate kinase activity	0.211942487613618	ENSG00000140057	AK7
GO:0004904	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	interferon receptor activity	0.211942487613618	ENSG00000027697	IFNGR1
GO:0008559	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	xenobiotic transmembrane transporting ATPase activity	0.211942487613618	ENSG00000118777	ABCG2
GO:0016406	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	carnitine O-acyltransferase activity	0.211942487613618	ENSG00000157184	CPT2
GO:0017034	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	Rap guanyl-nucleotide exchange factor activity	0.211942487613618	ENSG00000136237	RAPGEF5
GO:0035673	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	oligopeptide transmembrane transporter activity	0.211942487613618	ENSG00000079112	CDH17
GO:0098519	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	nucleotide phosphatase activity, acting on free nucleotides	0.211942487613618	ENSG00000198585	NUDT16
GO:1990459	0.0512279338465136	23.8367768595041	0.0523021521049473	1	5	transferrin receptor binding	0.211942487613618	ENSG00000205302	SNX2
GO:0004879	0.0516068138984831	5.81212121212121	0.366115064734631	2	35	nuclear receptor activity	0.211942487613618	ENSG00000106546,ENSG00000164749	AHR,HNF4G
GO:0005044	0.0516068138984831	5.81212121212121	0.366115064734631	2	35	scavenger receptor activity	0.211942487613618	ENSG00000164099,ENSG00000184012	PRSS12,TMPRSS2
GO:0005544	0.0516068138984831	5.81212121212121	0.366115064734631	2	35	calcium-dependent phospholipid binding	0.211942487613618	ENSG00000104537,ENSG00000196975	ANXA13,ANXA4
GO:0008235	0.0516068138984831	5.81212121212121	0.366115064734631	2	35	metalloexopeptidase activity	0.211942487613618	ENSG00000084073,ENSG00000198585	ZMPSTE24,NUDT16
GO:0032934	0.0516068138984831	5.81212121212121	0.366115064734631	2	35	sterol binding	0.211942487613618	ENSG00000116171,ENSG00000147475	SCP2,ERLIN2
GO:0098531	0.0516068138984831	5.81212121212121	0.366115064734631	2	35	transcription factor activity, direct ligand regulated sequence-specific DNA binding	0.211942487613618	ENSG00000106546,ENSG00000164749	AHR,HNF4G
GO:0005484	0.0542778036506655	5.6406862745098	0.37657549515562	2	36	SNAP receptor activity	0.220510493072728	ENSG00000108587,ENSG00000124333	GOSR1,VAMP7
GO:0032182	0.0545128170607301	3.65769598978832	0.857755294521135	3	82	ubiquitin-like protein binding	0.220510493072728	ENSG00000109184,ENSG00000156256,ENSG00000168246	DCUN1D4,USP16,UBTD2
GO:0008514	0.056692201241353	2.88565646344548	1.44353939809654	4	138	organic anion transmembrane transporter activity	0.227614957222746	ENSG00000021488,ENSG00000117620,ENSG00000130821,ENSG00000170571	SLC7A9,SLC35A3,SLC6A8,EMB
GO:0004771	0.0611567545765466	19.0677685950413	0.0627625825259367	1	6	sterol esterase activity	0.236707438576849	ENSG00000107798	LIPA
GO:0034483	0.0611567545765466	19.0677685950413	0.0627625825259367	1	6	heparan sulfate sulfotransferase activity	0.236707438576849	ENSG00000002587	HS3ST1
GO:0036041	0.0611567545765466	19.0677685950413	0.0627625825259367	1	6	long-chain fatty acid binding	0.236707438576849	ENSG00000116171	SCP2
GO:0043184	0.0611567545765466	19.0677685950413	0.0627625825259367	1	6	vascular endothelial growth factor receptor 2 binding	0.236707438576849	ENSG00000136848	DAB2IP
GO:0090599	0.0611567545765466	19.0677685950413	0.0627625825259367	1	6	alpha-glucosidase activity	0.236707438576849	ENSG00000257335	MGAM
GO:0051018	0.0625734438010849	5.18198198198198	0.407956786418589	2	39	protein kinase A binding	0.240111882669328	ENSG00000100744,ENSG00000105127	GSKIP,AKAP8
GO:0016787	0.0629289506624076	1.44487417806509	20.1258681299837	27	1924	hydrolase activity	0.240111882669328	ENSG00000083520,ENSG00000084073,ENSG00000103326,ENSG00000107798,ENSG00000115419,ENSG00000118777,ENSG00000121316,ENSG00000135093,ENSG00000138193,ENSG00000140876,ENSG00000142606,ENSG00000148660,ENSG00000153922,ENSG00000154822,ENSG00000156256,ENSG00000158467,ENSG00000159921,ENSG00000164099,ENSG00000182263,ENSG00000184012,ENSG00000196368,ENSG00000196850,ENSG00000197635,ENSG00000198585,ENSG00000206418,ENSG00000257335,ENSG00000271447	DIS3,ZMPSTE24,CAPN15,LIPA,GLS,ABCG2,PLBD1,USP30,PLCE1,NUDT7,MMEL1,CAMK2G,CHD1,PLCL2,USP16,AHCYL2,GNE,PRSS12,FIGN,TMPRSS2,NUDT11,PPTC7,DPP4,NUDT16,RAB12,MGAM,MMP28
GO:0004252	0.0646230924358709	3.39772614928324	0.920517877047072	3	88	serine-type endopeptidase activity	0.244839603735905	ENSG00000164099,ENSG00000184012,ENSG00000197635	PRSS12,TMPRSS2,DPP4
