GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0035640	0.00440698447754626	24.6422413793103	0.102076124567474	2	10	exploration behavior	0.289995646096819	ENSG00000183044,ENSG00000197635	ABAT,DPP4
GO:0006820	0.00488813253410606	2.81796906796907	3.81764705882353	10	374	anion transport	0.289995646096819	ENSG00000021488,ENSG00000115419,ENSG00000116171,ENSG00000117620,ENSG00000130821,ENSG00000157184,ENSG00000170571,ENSG00000180957,ENSG00000183044,ENSG00000185015	SLC7A9,GLS,SCP2,SLC35A3,SLC6A8,CPT2,EMB,PITPNB,ABAT,CA13
GO:0006195	0.00625727589683378	8.75294117647059	0.377681660899654	3	37	purine nucleotide catabolic process	0.289995646096819	ENSG00000140876,ENSG00000196368,ENSG00000198585	NUDT7,NUDT11,NUDT16
GO:0007252	0.00637794384663076	19.7103448275862	0.122491349480969	2	12	I-kappaB phosphorylation	0.289995646096819	ENSG00000136848,ENSG00000213341	DAB2IP,CHUK
GO:0009109	0.00637794384663076	19.7103448275862	0.122491349480969	2	12	coenzyme catabolic process	0.289995646096819	ENSG00000140876,ENSG00000171903	NUDT7,CYP4F11
GO:0015850	0.00738395240878586	4.39683278993945	1.21470588235294	5	119	organic hydroxy compound transport	0.289995646096819	ENSG00000116171,ENSG00000118777,ENSG00000153989,ENSG00000170571,ENSG00000183044	SCP2,ABCG2,NUS1,EMB,ABAT
GO:0006047	0.00748753207092269	17.9169278996865	0.132698961937716	2	13	UDP-N-acetylglucosamine metabolic process	0.289995646096819	ENSG00000117620,ENSG00000159921	SLC35A3,GNE
GO:0090190	0.00748753207092269	17.9169278996865	0.132698961937716	2	13	positive regulation of branching involved in ureteric bud morphogenesis	0.289995646096819	ENSG00000205213,ENSG00000273706	LGR4,LHX1
GO:0061213	0.00867751026796126	16.4224137931034	0.142906574394464	2	14	positive regulation of mesonephros development	0.289995646096819	ENSG00000205213,ENSG00000273706	LGR4,LHX1
GO:0072337	0.00867751026796126	16.4224137931034	0.142906574394464	2	14	modified amino acid transport	0.289995646096819	ENSG00000021488,ENSG00000130821	SLC7A9,SLC6A8
GO:0072523	0.00891054093621803	7.62742474916388	0.428719723183391	3	42	purine-containing compound catabolic process	0.289995646096819	ENSG00000140876,ENSG00000196368,ENSG00000198585	NUDT7,NUDT11,NUDT16
GO:0008202	0.00898947358906567	3.1872412953494	2.33754325259516	7	229	steroid metabolic process	0.289995646096819	ENSG00000116171,ENSG00000147475,ENSG00000165841,ENSG00000171234,ENSG00000182372,ENSG00000213759,ENSG00000241635	SCP2,ERLIN2,CYP2C19,UGT2B7,CLN8,UGT2B11,UGT1A1
GO:0006865	0.00979252557658091	5.11201079622132	0.837024221453287	4	82	amino acid transport	0.289995646096819	ENSG00000021488,ENSG00000115419,ENSG00000130821,ENSG00000183044	SLC7A9,GLS,SLC6A8,ABAT
GO:1903825	0.00979252557658091	5.11201079622132	0.837024221453287	4	82	organic acid transmembrane transport	0.289995646096819	ENSG00000021488,ENSG00000130821,ENSG00000157184,ENSG00000170571	SLC7A9,SLC6A8,CPT2,EMB
GO:1905039	0.00979252557658091	5.11201079622132	0.837024221453287	4	82	carboxylic acid transmembrane transport	0.289995646096819	ENSG00000021488,ENSG00000130821,ENSG00000157184,ENSG00000170571	SLC7A9,SLC6A8,CPT2,EMB
GO:0072273	0.00994615016383005	15.157824933687	0.153114186851211	2	15	metanephric nephron morphogenesis	0.289995646096819	ENSG00000205213,ENSG00000273706	LGR4,LHX1
GO:0005982	0.0102076124567468	Inf	0.0102076124567474	1	1	starch metabolic process	0.289995646096819	ENSG00000257335	MGAM
GO:0005983	0.0102076124567468	Inf	0.0102076124567474	1	1	starch catabolic process	0.289995646096819	ENSG00000257335	MGAM
GO:0006789	0.0102076124567468	Inf	0.0102076124567474	1	1	bilirubin conjugation	0.289995646096819	ENSG00000241635	UGT1A1
GO:0010034	0.0102076124567468	Inf	0.0102076124567474	1	1	response to acetate	0.289995646096819	ENSG00000213341	CHUK
GO:0014053	0.0102076124567468	Inf	0.0102076124567474	1	1	negative regulation of gamma-aminobutyric acid secretion	0.289995646096819	ENSG00000183044	ABAT
GO:0015881	0.0102076124567468	Inf	0.0102076124567474	1	1	creatine transmembrane transport	0.289995646096819	ENSG00000130821	SLC6A8
GO:0015938	0.0102076124567468	Inf	0.0102076124567474	1	1	coenzyme A catabolic process	0.289995646096819	ENSG00000140876	NUDT7
GO:0016077	0.0102076124567468	Inf	0.0102076124567474	1	1	snoRNA catabolic process	0.289995646096819	ENSG00000198585	NUDT16
GO:0033602	0.0102076124567468	Inf	0.0102076124567474	1	1	negative regulation of dopamine secretion	0.289995646096819	ENSG00000183044	ABAT
GO:0033626	0.0102076124567468	Inf	0.0102076124567474	1	1	positive regulation of integrin activation by cell surface receptor linked signal transduction	0.289995646096819	ENSG00000079112	CDH17
GO:0033869	0.0102076124567468	Inf	0.0102076124567474	1	1	nucleoside bisphosphate catabolic process	0.289995646096819	ENSG00000140876	NUDT7
GO:0034031	0.0102076124567468	Inf	0.0102076124567474	1	1	ribonucleoside bisphosphate catabolic process	0.289995646096819	ENSG00000140876	NUDT7
GO:0034034	0.0102076124567468	Inf	0.0102076124567474	1	1	purine nucleoside bisphosphate catabolic process	0.289995646096819	ENSG00000140876	NUDT7
GO:0035846	0.0102076124567468	Inf	0.0102076124567474	1	1	oviduct epithelium development	0.289995646096819	ENSG00000273706	LHX1
GO:0035847	0.0102076124567468	Inf	0.0102076124567474	1	1	uterine epithelium development	0.289995646096819	ENSG00000273706	LHX1
GO:0035849	0.0102076124567468	Inf	0.0102076124567474	1	1	nephric duct elongation	0.289995646096819	ENSG00000273706	LHX1
GO:0035852	0.0102076124567468	Inf	0.0102076124567474	1	1	horizontal cell localization	0.289995646096819	ENSG00000273706	LHX1
GO:0035862	0.0102076124567468	Inf	0.0102076124567474	1	1	dITP metabolic process	0.289995646096819	ENSG00000198585	NUDT16
GO:0035863	0.0102076124567468	Inf	0.0102076124567474	1	1	dITP catabolic process	0.289995646096819	ENSG00000198585	NUDT16
GO:0035874	0.0102076124567468	Inf	0.0102076124567474	1	1	cellular response to copper ion starvation	0.289995646096819	ENSG00000002726	AOC1
GO:0036335	0.0102076124567468	Inf	0.0102076124567474	1	1	intestinal stem cell homeostasis	0.289995646096819	ENSG00000205213	LGR4
GO:0044395	0.0102076124567468	Inf	0.0102076124567474	1	1	protein targeting to vacuolar membrane	0.289995646096819	ENSG00000124333	VAMP7
GO:0051728	0.0102076124567468	Inf	0.0102076124567474	1	1	cell cycle switching, mitotic to meiotic cell cycle	0.289995646096819	ENSG00000172818	OVOL1
GO:0051729	0.0102076124567468	Inf	0.0102076124567474	1	1	germline cell cycle switching, mitotic to meiotic cell cycle	0.289995646096819	ENSG00000172818	OVOL1
GO:0060067	0.0102076124567468	Inf	0.0102076124567474	1	1	cervix development	0.289995646096819	ENSG00000273706	LHX1
GO:0060184	0.0102076124567468	Inf	0.0102076124567474	1	1	cell cycle switching	0.289995646096819	ENSG00000172818	OVOL1
GO:0060243	0.0102076124567468	Inf	0.0102076124567474	1	1	negative regulation of cell growth involved in contact inhibition	0.289995646096819	ENSG00000074276	CDHR2
GO:0061528	0.0102076124567468	Inf	0.0102076124567474	1	1	aspartate secretion	0.289995646096819	ENSG00000183044	ABAT
GO:0070980	0.0102076124567468	Inf	0.0102076124567474	1	1	biphenyl catabolic process	0.289995646096819	ENSG00000241635	UGT1A1
GO:0071387	0.0102076124567468	Inf	0.0102076124567474	1	1	cellular response to cortisol stimulus	0.289995646096819	ENSG00000119138	KLF9
GO:0097184	0.0102076124567468	Inf	0.0102076124567474	1	1	response to azide	0.289995646096819	ENSG00000002726	AOC1
GO:0097185	0.0102076124567468	Inf	0.0102076124567474	1	1	cellular response to azide	0.289995646096819	ENSG00000002726	AOC1
GO:0097376	0.0102076124567468	Inf	0.0102076124567474	1	1	interneuron axon guidance	0.289995646096819	ENSG00000273706	LHX1
GO:0097377	0.0102076124567468	Inf	0.0102076124567474	1	1	spinal cord interneuron axon guidance	0.289995646096819	ENSG00000273706	LHX1
GO:0097378	0.0102076124567468	Inf	0.0102076124567474	1	1	dorsal spinal cord interneuron axon guidance	0.289995646096819	ENSG00000273706	LHX1
GO:0097379	0.0102076124567468	Inf	0.0102076124567474	1	1	dorsal spinal cord interneuron posterior axon guidance	0.289995646096819	ENSG00000273706	LHX1
GO:1900483	0.0102076124567468	Inf	0.0102076124567474	1	1	regulation of protein targeting to vacuolar membrane	0.289995646096819	ENSG00000124333	VAMP7
GO:1901207	0.0102076124567468	Inf	0.0102076124567474	1	1	regulation of heart looping	0.289995646096819	ENSG00000158286	RNF207
GO:1901373	0.0102076124567468	Inf	0.0102076124567474	1	1	lipid hydroperoxide transport	0.289995646096819	ENSG00000116171	SCP2
GO:1901639	0.0102076124567468	Inf	0.0102076124567474	1	1	XDP catabolic process	0.289995646096819	ENSG00000198585	NUDT16
GO:1903674	0.0102076124567468	Inf	0.0102076124567474	1	1	regulation of cap-dependent translational initiation	0.289995646096819	ENSG00000158092	NCK1
GO:1903676	0.0102076124567468	Inf	0.0102076124567474	1	1	positive regulation of cap-dependent translational initiation	0.289995646096819	ENSG00000158092	NCK1
GO:1903952	0.0102076124567468	Inf	0.0102076124567474	1	1	regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	0.289995646096819	ENSG00000158286	RNF207
GO:1903954	0.0102076124567468	Inf	0.0102076124567474	1	1	positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	0.289995646096819	ENSG00000158286	RNF207
GO:1904448	0.0102076124567468	Inf	0.0102076124567474	1	1	regulation of aspartate secretion	0.289995646096819	ENSG00000183044	ABAT
GO:1904450	0.0102076124567468	Inf	0.0102076124567474	1	1	positive regulation of aspartate secretion	0.289995646096819	ENSG00000183044	ABAT
GO:0006869	0.0102763254652689	3.10170697012802	2.39878892733564	7	235	lipid transport	0.289995646096819	ENSG00000116171,ENSG00000118777,ENSG00000124333,ENSG00000153989,ENSG00000157184,ENSG00000180957,ENSG00000182372	SCP2,ABCG2,VAMP7,NUS1,CPT2,PITPNB,CLN8
GO:0006629	0.0108576095567262	1.91550824948138	10.830276816609	19	1061	lipid metabolic process	0.303068927626878	ENSG00000106853,ENSG00000107798,ENSG00000116171,ENSG00000121316,ENSG00000136848,ENSG00000138193,ENSG00000140876,ENSG00000147475,ENSG00000153989,ENSG00000154822,ENSG00000155629,ENSG00000157184,ENSG00000165841,ENSG00000171234,ENSG00000171903,ENSG00000180957,ENSG00000182372,ENSG00000213759,ENSG00000241635	PTGR1,LIPA,SCP2,PLBD1,DAB2IP,PLCE1,NUDT7,ERLIN2,NUS1,PLCL2,PIK3AP1,CPT2,CYP2C19,UGT2B7,CYP4F11,PITPNB,CLN8,UGT2B11,UGT1A1
GO:0009200	0.0112917498702476	14.0738916256158	0.163321799307958	2	16	deoxyribonucleoside triphosphate metabolic process	0.305233828071535	ENSG00000048392,ENSG00000198585	RRM2B,NUDT16
GO:0038084	0.0112917498702476	14.0738916256158	0.163321799307958	2	16	vascular endothelial growth factor signaling pathway	0.305233828071535	ENSG00000136848,ENSG00000153989	DAB2IP,NUS1
GO:0090189	0.0112917498702476	14.0738916256158	0.163321799307958	2	16	regulation of branching involved in ureteric bud morphogenesis	0.305233828071535	ENSG00000205213,ENSG00000273706	LGR4,LHX1
GO:0002335	0.0127126335334437	13.1344827586207	0.173529411764706	2	17	mature B cell differentiation	0.329758009231145	ENSG00000079112,ENSG00000154822	CDH17,PLCL2
GO:0032366	0.0127126335334437	13.1344827586207	0.173529411764706	2	17	intracellular sterol transport	0.329758009231145	ENSG00000116171,ENSG00000153989	SCP2,NUS1
GO:0032367	0.0127126335334437	13.1344827586207	0.173529411764706	2	17	intracellular cholesterol transport	0.329758009231145	ENSG00000116171,ENSG00000153989	SCP2,NUS1
GO:0061217	0.0127126335334437	13.1344827586207	0.173529411764706	2	17	regulation of mesonephros development	0.329758009231145	ENSG00000205213,ENSG00000273706	LGR4,LHX1
GO:0043647	0.0128456494995717	6.60695652173913	0.489965397923875	3	48	inositol phosphate metabolic process	0.329876279149001	ENSG00000138193,ENSG00000168781,ENSG00000196368	PLCE1,PPIP5K1,NUDT11
GO:0015849	0.0137985337074131	3.24193548387097	1.9598615916955	6	192	organic acid transport	0.33848370452243	ENSG00000021488,ENSG00000115419,ENSG00000130821,ENSG00000157184,ENSG00000170571,ENSG00000183044	SLC7A9,GLS,SLC6A8,CPT2,EMB,ABAT
GO:0046942	0.0137985337074131	3.24193548387097	1.9598615916955	6	192	carboxylic acid transport	0.33848370452243	ENSG00000021488,ENSG00000115419,ENSG00000130821,ENSG00000157184,ENSG00000170571,ENSG00000183044	SLC7A9,GLS,SLC6A8,CPT2,EMB,ABAT
GO:0008210	0.0142071509873595	12.3125	0.183737024221453	2	18	estrogen metabolic process	0.33848370452243	ENSG00000213759,ENSG00000241635	UGT2B11,UGT1A1
GO:0010719	0.0142071509873595	12.3125	0.183737024221453	2	18	negative regulation of epithelial to mesenchymal transition	0.33848370452243	ENSG00000108187,ENSG00000136848	PBLD,DAB2IP
GO:0045939	0.0142071509873595	12.3125	0.183737024221453	2	18	negative regulation of steroid metabolic process	0.33848370452243	ENSG00000147475,ENSG00000241635	ERLIN2,UGT1A1
GO:0002224	0.0144794147590466	4.52711323763955	0.939100346020761	4	92	toll-like receptor signaling pathway	0.33848370452243	ENSG00000136848,ENSG00000155629,ENSG00000205213,ENSG00000213341	DAB2IP,PIK3AP1,LGR4,CHUK
GO:0003338	0.0157736774111211	11.5872210953347	0.193944636678201	2	19	metanephros morphogenesis	0.33848370452243	ENSG00000205213,ENSG00000273706	LGR4,LHX1
GO:0072210	0.0174106129907361	10.9425287356322	0.204152249134948	2	20	metanephric nephron development	0.33848370452243	ENSG00000205213,ENSG00000273706	LGR4,LHX1
GO:0010876	0.0174402806221381	2.77775413208484	2.66418685121107	7	261	lipid localization	0.33848370452243	ENSG00000116171,ENSG00000118777,ENSG00000124333,ENSG00000153989,ENSG00000157184,ENSG00000180957,ENSG00000182372	SCP2,ABCG2,VAMP7,NUS1,CPT2,PITPNB,CLN8
GO:0030301	0.0176293518611497	5.82659846547315	0.55121107266436	3	54	cholesterol transport	0.33848370452243	ENSG00000116171,ENSG00000118777,ENSG00000153989	SCP2,ABCG2,NUS1
GO:0002337	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	B-1a B cell differentiation	0.33848370452243	ENSG00000154822	PLCL2
GO:0006045	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	N-acetylglucosamine biosynthetic process	0.33848370452243	ENSG00000159921	GNE
GO:0009449	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	gamma-aminobutyric acid biosynthetic process	0.33848370452243	ENSG00000183044	ABAT
GO:0009450	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	gamma-aminobutyric acid catabolic process	0.33848370452243	ENSG00000183044	ABAT
GO:0014052	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	regulation of gamma-aminobutyric acid secretion	0.33848370452243	ENSG00000183044	ABAT
GO:0018879	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	biphenyl metabolic process	0.33848370452243	ENSG00000241635	UGT1A1
GO:0019408	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	dolichol biosynthetic process	0.33848370452243	ENSG00000153989	NUS1
GO:0036324	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	vascular endothelial growth factor receptor-2 signaling pathway	0.33848370452243	ENSG00000136848	DAB2IP
GO:0042361	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	menaquinone catabolic process	0.33848370452243	ENSG00000171903	CYP4F11
GO:0042377	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	vitamin K catabolic process	0.33848370452243	ENSG00000171903	CYP4F11
GO:0044245	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	polysaccharide digestion	0.33848370452243	ENSG00000257335	MGAM
GO:0044771	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	meiotic cell cycle phase transition	0.33848370452243	ENSG00000172818	OVOL1
GO:0046356	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	acetyl-CoA catabolic process	0.33848370452243	ENSG00000140876	NUDT7
GO:0046707	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	IDP metabolic process	0.33848370452243	ENSG00000198585	NUDT16
GO:0046709	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	IDP catabolic process	0.33848370452243	ENSG00000198585	NUDT16
GO:0048209	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	regulation of vesicle targeting, to, from or within Golgi	0.33848370452243	ENSG00000108587	GOSR1
GO:0051414	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	response to cortisol	0.33848370452243	ENSG00000119138	KLF9
GO:0060414	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	aorta smooth muscle tissue morphogenesis	0.33848370452243	ENSG00000065534	MYLK
GO:0060995	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	cell-cell signaling involved in kidney development	0.33848370452243	ENSG00000205213	LGR4
GO:0061289	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	Wnt signaling pathway involved in kidney development	0.33848370452243	ENSG00000205213	LGR4
GO:0061290	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	canonical Wnt signaling pathway involved in metanephric kidney development	0.33848370452243	ENSG00000205213	LGR4
GO:0071586	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	CAAX-box protein processing	0.33848370452243	ENSG00000084073	ZMPSTE24
GO:0072204	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	cell-cell signaling involved in metanephros development	0.33848370452243	ENSG00000205213	LGR4
GO:0080120	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	CAAX-box protein maturation	0.33848370452243	ENSG00000084073	ZMPSTE24
GO:0090675	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	intermicrovillar adhesion	0.33848370452243	ENSG00000074276	CDHR2
GO:0097476	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	spinal cord motor neuron migration	0.33848370452243	ENSG00000273706	LHX1
GO:0097477	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	lateral motor column neuron migration	0.33848370452243	ENSG00000273706	LHX1
GO:1901073	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	glucosamine-containing compound biosynthetic process	0.33848370452243	ENSG00000159921	GNE
GO:1901993	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	regulation of meiotic cell cycle phase transition	0.33848370452243	ENSG00000172818	OVOL1
GO:1901994	0.0203119036350586	97.7863247863248	0.0204152249134948	1	2	negative regulation of meiotic cell cycle phase transition	0.33848370452243	ENSG00000172818	OVOL1
