ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	10/476	68/7349	0.0115442342153551	0.730709446939875	0.730709446939875	11136/6558/23428/51296/206358/6519/8501/23382/389015/10479	10	ENSG00000021488,ENSG00000064651,ENSG00000092068,ENSG00000110446,ENSG00000123643,ENSG00000138079,ENSG00000149150,ENSG00000158467,ENSG00000180251,ENSG00000198689	SLC7A9,SLC12A2,SLC7A8,SLC15A3,SLC36A1,SLC3A1,SLC43A1,AHCYL2,SLC9A4,SLC9A6
R-HSA-1592230	Mitochondrial biogenesis	12/476	89/7349	0.011751378869512	0.730709446939875	0.730709446939875	55735/4208/56652/7019/6648/3313/27109/96764/23082/139322/133522/64216	12	ENSG00000007923,ENSG00000081189,ENSG00000107815,ENSG00000108064,ENSG00000112096,ENSG00000113013,ENSG00000125375,ENSG00000137574,ENSG00000148840,ENSG00000155008,ENSG00000155846,ENSG00000162851	DNAJC11,MEF2C,C10orf2,TFAM,SOD2,HSPA9,ATP5S,TGS1,PPRC1,APOOL,PPARGC1B,TFB2M
R-HSA-189445	Metabolism of porphyrins	4/476	15/7349	0.013374145421805	0.730709446939875	0.730709446939875	1352/1355/3162/54658	4	ENSG00000006695,ENSG00000014919,ENSG00000100292,ENSG00000241635	COX10,COX15,HMOX1,UGT1A1
R-HSA-204174	Regulation of pyruvate dehydrogenase (PDH) complex	4/476	15/7349	0.013374145421805	0.730709446939875	0.730709446939875	55066/1738/8050/57546	4	ENSG00000090857,ENSG00000091140,ENSG00000110435,ENSG00000172840	PDPR,DLD,PDHX,PDP2
R-HSA-5683826	Surfactant metabolism	4/476	15/7349	0.013374145421805	0.730709446939875	0.730709446939875	1512/29080/150/1755	4	ENSG00000103811,ENSG00000133773,ENSG00000150594,ENSG00000187908	CTSH,CCDC59,ADRA2A,DMBT1
R-HSA-73980	RNA Polymerase III Transcription Termination	5/476	23/7349	0.0141885329502888	0.730709446939875	0.730709446939875	55703/10621/4781/11128/51728	5	ENSG00000013503,ENSG00000132664,ENSG00000147862,ENSG00000148606,ENSG00000161980	POLR3B,POLR3F,NFIB,POLR3A,POLR3K
R-HSA-352230	Amino acid transport across the plasma membrane	5/476	24/7349	0.0169932309188188	0.823671898653333	0.823671898653333	11136/23428/206358/6519/8501	5	ENSG00000021488,ENSG00000092068,ENSG00000123643,ENSG00000138079,ENSG00000149150	SLC7A9,SLC7A8,SLC36A1,SLC3A1,SLC43A1
R-HSA-70268	Pyruvate metabolism	5/476	25/7349	0.0201424568371212	0.899624242790629	0.899624242790629	4199/55066/1738/8050/57546	5	ENSG00000065833,ENSG00000090857,ENSG00000091140,ENSG00000110435,ENSG00000172840	ME1,PDPR,DLD,PDHX,PDP2
R-HSA-8978868	Fatty acid metabolism	16/476	142/7349	0.0208972367417016	0.899624242790629	0.899624242790629	6296/2182/10478/22949/1962/6342/34/2166/2053/3295/3032/145482/283927/1376/1557/57834	16	ENSG00000005187,ENSG00000068366,ENSG00000100372,ENSG00000106853,ENSG00000113790,ENSG00000116171,ENSG00000117054,ENSG00000117480,ENSG00000120915,ENSG00000133835,ENSG00000138029,ENSG00000140043,ENSG00000140876,ENSG00000157184,ENSG00000165841,ENSG00000171903	ACSM3,ACSL4,SLC25A17,PTGR1,EHHADH,SCP2,ACADM,FAAH,EPHX2,HSD17B4,HADHB,PTGR2,NUDT7,CPT2,CYP2C19,CYP4F11
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	8/476	54/7349	0.021835539873559	0.899624242790629	0.899624242790629	4208/56652/7019/6648/96764/23082/133522/64216	8	ENSG00000081189,ENSG00000107815,ENSG00000108064,ENSG00000112096,ENSG00000137574,ENSG00000148840,ENSG00000155846,ENSG00000162851	MEF2C,C10orf2,TFAM,SOD2,TGS1,PPRC1,PPARGC1B,TFB2M
R-HSA-390918	Peroxisomal lipid metabolism	5/476	26/7349	0.023650435371185	0.927998035516972	0.927998035516972	10478/1962/6342/3295/283927	5	ENSG00000100372,ENSG00000113790,ENSG00000116171,ENSG00000133835,ENSG00000140876	SLC25A17,EHHADH,SCP2,HSD17B4,NUDT7
R-HSA-73780	RNA Polymerase III Chain Elongation	4/476	18/7349	0.0257062025022964	0.962814130086012	0.962814130086012	55703/10621/11128/51728	4	ENSG00000013503,ENSG00000132664,ENSG00000148606,ENSG00000161980	POLR3B,POLR3F,POLR3A,POLR3K
R-HSA-76066	RNA Polymerase III Transcription Initiation From Type 2 Promoter	5/476	27/7349	0.027529579486243	0.986277108550619	0.986277108550619	55703/9329/10621/11128/51728	5	ENSG00000013503,ENSG00000125484,ENSG00000132664,ENSG00000148606,ENSG00000161980	POLR3B,GTF3C4,POLR3F,POLR3A,POLR3K
R-HSA-9033241	Peroxisomal protein import	8/476	57/7349	0.0293168240304211	0.999999986325283	0.999999986325283	1962/6342/2053/5189/3295/3417/283927/8528	8	ENSG00000113790,ENSG00000116171,ENSG00000120915,ENSG00000127980,ENSG00000133835,ENSG00000138413,ENSG00000140876,ENSG00000203797	EHHADH,SCP2,EPHX2,PEX1,HSD17B4,IDH1,NUDT7,DDO
R-HSA-76061	RNA Polymerase III Transcription Initiation From Type 1 Promoter	5/476	28/7349	0.0317904279178375	0.999999986325283	0.999999986325283	55703/9329/10621/11128/51728	5	ENSG00000013503,ENSG00000125484,ENSG00000132664,ENSG00000148606,ENSG00000161980	POLR3B,GTF3C4,POLR3F,POLR3A,POLR3K
R-HSA-211945	Phase I - Functionalization of compounds	9/476	70/7349	0.0357022802850361	0.999999986325283	0.999999986325283	26/196/1593/670/2230/84532/134147/1557/57834	9	ENSG00000002726,ENSG00000106546,ENSG00000135929,ENSG00000137274,ENSG00000137714,ENSG00000154930,ENSG00000164237,ENSG00000165841,ENSG00000171903	AOC1,AHR,CYP27A1,BPHL,FDX1,ACSS1,CMBL,CYP2C19,CYP4F11
R-HSA-1839126	FGFR2 mutant receptor activation	4/476	20/7349	0.0367586425727615	0.999999986325283	0.999999986325283	5431/22916/8817/2963	4	ENSG00000047315,ENSG00000114503,ENSG00000156427,ENSG00000188342	POLR2B,NCBP2,FGF18,GTF2F2
R-HSA-71291	Metabolism of amino acids and derivatives	27/476	292/7349	0.0377950613821421	0.999999986325283	0.999999986325283	56922/594/1738/4507/11112/8050/2744/79814/4329/11019/262/2806/445/64087/1644/10247/56267/1629/138199/9255/256987/2628/55526/123688/26275/8528/1159	27	ENSG00000078070,ENSG00000083123,ENSG00000091140,ENSG00000099810,ENSG00000106049,ENSG00000110435,ENSG00000115419,ENSG00000116771,ENSG00000119711,ENSG00000121897,ENSG00000123505,ENSG00000125166,ENSG00000130707,ENSG00000131844,ENSG00000132437,ENSG00000132541,ENSG00000137944,ENSG00000137992,ENSG00000156017,ENSG00000164022,ENSG00000164300,ENSG00000171766,ENSG00000181192,ENSG00000188266,ENSG00000198130,ENSG00000203797,ENSG00000237289	MCCC1,BCKDHB,DLD,MTAP,HIBADH,PDHX,GLS,AGMAT,ALDH6A1,LIAS,AMD1,GOT2,ASS1,MCCC2,DDC,HRSP12,CCBL2,DBT,C9orf41,AIMP1,SERINC5,GATM,DHTKD1,HYKK,HIBCH,DDO,CKMT1B
R-HSA-1630316	Glycosaminoglycan metabolism	10/476	84/7349	0.0439340867471626	0.999999986325283	0.999999986325283	9957/960/3074/10090/22856/2799/2720/92126/10855/4166	10	ENSG00000002587,ENSG00000026508,ENSG00000049860,ENSG00000111962,ENSG00000131873,ENSG00000135677,ENSG00000170266,ENSG00000171451,ENSG00000173083,ENSG00000183196	HS3ST1,CD44,HEXB,UST,CHSY1,GNS,GLB1,DSEL,HPSE,CHST6
R-HSA-382551	Transport of small molecules	41/476	484/7349	0.0440216093736508	0.999999986325283	0.999999986325283	51360/11136/1244/6558/7037/368/23428/6523/3162/10110/23516/3988/51296/4891/1181/23169/5825/23443/9429/8165/206358/10396/1968/27329/66035/1317/9153/6519/30061/4547/10939/11160/818/8501/23382/364/348938/91749/389015/23507/10479	41	ENSG00000012174,ENSG00000021488,ENSG00000023839,ENSG00000064651,ENSG00000072274,ENSG00000091262,ENSG00000092068,ENSG00000100170,ENSG00000100292,ENSG00000101049,ENSG00000104635,ENSG00000107798,ENSG00000110446,ENSG00000110911,ENSG00000114859,ENSG00000116704,ENSG00000117528,ENSG00000117620,ENSG00000118777,ENSG00000121057,ENSG00000123643,ENSG00000124406,ENSG00000130741,ENSG00000132855,ENSG00000133460,ENSG00000136868,ENSG00000137860,ENSG00000138079,ENSG00000138449,ENSG00000138823,ENSG00000141385,ENSG00000147475,ENSG00000148660,ENSG00000149150,ENSG00000158467,ENSG00000165269,ENSG00000172548,ENSG00000173214,ENSG00000180251,ENSG00000197147,ENSG00000198689	MBTPS2,SLC7A9,ABCC2,SLC12A2,TFRC,ABCC6,SLC7A8,SLC5A1,HMOX1,SGK2,SLC39A14,LIPA,SLC15A3,SLC11A2,CLCN2,SLC35D1,ABCD3,SLC35A3,ABCG2,AKAP1,SLC36A1,ATP8A1,EIF2S3,ANGPTL3,SLC2A11,SLC31A1,SLC28A2,SLC3A1,SLC40A1,MTTP,AFG3L2,ERLIN2,CAMK2G,SLC43A1,AHCYL2,AQP7,NIPAL4,KIAA1919,SLC9A4,LRRC8B,SLC9A6
R-HSA-74158	RNA Polymerase III Transcription	6/476	41/7349	0.0467080885109885	0.999999986325283	0.999999986325283	55703/9329/10621/4781/11128/51728	6	ENSG00000013503,ENSG00000125484,ENSG00000132664,ENSG00000147862,ENSG00000148606,ENSG00000161980	POLR3B,GTF3C4,POLR3F,NFIB,POLR3A,POLR3K
R-HSA-749476	RNA Polymerase III Abortive And Retractive Initiation	6/476	41/7349	0.0467080885109885	0.999999986325283	0.999999986325283	55703/9329/10621/4781/11128/51728	6	ENSG00000013503,ENSG00000125484,ENSG00000132664,ENSG00000147862,ENSG00000148606,ENSG00000161980	POLR3B,GTF3C4,POLR3F,NFIB,POLR3A,POLR3K
R-HSA-425410	Metal ion SLC transporters	4/476	22/7349	0.0501499486680076	0.999999986325283	0.999999986325283	23516/4891/1317/30061	4	ENSG00000104635,ENSG00000110911,ENSG00000136868,ENSG00000138449	SLC39A14,SLC11A2,SLC31A1,SLC40A1
R-HSA-2142753	Arachidonic acid metabolism	6/476	42/7349	0.0516443422203983	0.999999986325283	0.999999986325283	22949/2166/2053/145482/1557/57834	6	ENSG00000106853,ENSG00000117480,ENSG00000120915,ENSG00000140043,ENSG00000165841,ENSG00000171903	PTGR1,FAAH,EPHX2,PTGR2,CYP2C19,CYP4F11
R-HSA-211976	Endogenous sterols	3/476	14/7349	0.0575870525306358	0.999999986325283	0.999999986325283	196/1593/2230	3	ENSG00000106546,ENSG00000135929,ENSG00000137714	AHR,CYP27A1,FDX1
R-HSA-167242	Abortive elongation of HIV-1 transcript in the absence of Tat	4/476	23/7349	0.0577207730296325	0.999999986325283	0.999999986325283	5431/51497/22916/2963	4	ENSG00000047315,ENSG00000101158,ENSG00000114503,ENSG00000188342	POLR2B,NELFCD,NCBP2,GTF2F2
R-HSA-113418	Formation of the Early Elongation Complex	5/476	33/7349	0.0590548467539182	0.999999986325283	0.999999986325283	5431/51497/22916/902/2963	5	ENSG00000047315,ENSG00000101158,ENSG00000114503,ENSG00000134480,ENSG00000188342	POLR2B,NELFCD,NCBP2,CCNH,GTF2F2
R-HSA-167158	Formation of the HIV-1 Early Elongation Complex	5/476	33/7349	0.0590548467539182	0.999999986325283	0.999999986325283	5431/51497/22916/902/2963	5	ENSG00000047315,ENSG00000101158,ENSG00000114503,ENSG00000134480,ENSG00000188342	POLR2B,NELFCD,NCBP2,CCNH,GTF2F2
R-HSA-189200	Cellular hexose transport	3/476	15/7349	0.0686402793078435	0.999999986325283	0.999999986325283	6523/66035/91749	3	ENSG00000100170,ENSG00000133460,ENSG00000173214	SLC5A1,SLC2A11,KIAA1919
R-HSA-72306	tRNA processing	11/476	104/7349	0.072561469351758	0.999999986325283	0.999999986325283	51095/81929/51605/54974/9972/91801/79691/11102/54931/11260/55253	11	ENSG00000072756,ENSG00000085415,ENSG00000089195,ENSG00000113272,ENSG00000124789,ENSG00000137760,ENSG00000151576,ENSG00000163684,ENSG00000174173,ENSG00000184575,ENSG00000198874	TRNT1,SEH1L,TRMT6,THG1L,NUP153,ALKBH8,QTRTD1,RPP14,TRMT10C,XPOT,TYW1
R-HSA-5368287	Mitochondrial translation	10/476	92/7349	0.0730029152953334	0.999999986325283	0.999999986325283	60488/4528/23107/9801/51318/54534/92399/85476/7284/28977	10	ENSG00000061794,ENSG00000085760,ENSG00000113048,ENSG00000115364,ENSG00000132313,ENSG00000136897,ENSG00000148187,ENSG00000168827,ENSG00000178952,ENSG00000198015	MRPS35,MTIF2,MRPS27,MRPL19,MRPL35,MRPL50,MRRF,GFM1,TUFM,MRPL42
R-HSA-1638074	Keratan sulfate/keratin metabolism	4/476	25/7349	0.0745755813783999	0.999999986325283	0.999999986325283	3074/2799/2720/4166	4	ENSG00000049860,ENSG00000135677,ENSG00000170266,ENSG00000183196	HEXB,GNS,GLB1,CHST6
R-HSA-76046	RNA Polymerase III Transcription Initiation	5/476	36/7349	0.0802532110561272	0.999999986325283	0.999999986325283	55703/9329/10621/11128/51728	5	ENSG00000013503,ENSG00000125484,ENSG00000132664,ENSG00000148606,ENSG00000161980	POLR3B,GTF3C4,POLR3F,POLR3A,POLR3K
R-HSA-211897	Cytochrome P450 - arranged by substrate type	5/476	37/7349	0.0881110956901172	0.999999986325283	0.999999986325283	196/1593/2230/1557/57834	5	ENSG00000106546,ENSG00000135929,ENSG00000137714,ENSG00000165841,ENSG00000171903	AHR,CYP27A1,FDX1,CYP2C19,CYP4F11
R-HSA-8851708	Signaling by FGFR2 IIIa TM	3/476	17/7349	0.0933275610674238	0.999999986325283	0.999999986325283	5431/22916/2963	3	ENSG00000047315,ENSG00000114503,ENSG00000188342	POLR2B,NCBP2,GTF2F2
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	10/476	98/7349	0.101263912896838	0.999999986325283	0.999999986325283	7504/57486/51554/10161/8477/150/84109/885/27198/56413	10	ENSG00000047597,ENSG00000123213,ENSG00000129048,ENSG00000139679,ENSG00000140030,ENSG00000150594,ENSG00000186867,ENSG00000187094,ENSG00000196917,ENSG00000213906	XK,NLN,ACKR4,LPAR6,GPR65,ADRA2A,QRFPR,CCK,HCAR1,LTB4R2
R-HSA-70263	Gluconeogenesis	4/476	28/7349	0.103932971101084	0.999999986325283	0.999999986325283	10165/8604/2806/2203	4	ENSG00000004864,ENSG00000115840,ENSG00000125166,ENSG00000165140	SLC25A13,SLC25A12,GOT2,FBP1
R-HSA-76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	4/476	28/7349	0.103932971101084	0.999999986325283	0.999999986325283	55703/10621/11128/51728	4	ENSG00000013503,ENSG00000132664,ENSG00000148606,ENSG00000161980	POLR3B,POLR3F,POLR3A,POLR3K
R-HSA-8949613	Cristae formation	4/476	28/7349	0.103932971101084	0.999999986325283	0.999999986325283	55735/3313/27109/139322	4	ENSG00000007923,ENSG00000113013,ENSG00000125375,ENSG00000155008	DNAJC11,HSPA9,ATP5S,APOOL
R-HSA-112310	Neurotransmitter release cycle	4/476	29/7349	0.11473158939393	0.999999986325283	0.999999986325283	7915/2744/8573/18	4	ENSG00000112294,ENSG00000115419,ENSG00000147044,ENSG00000183044	ALDH5A1,GLS,CASK,ABAT
R-HSA-72086	mRNA Capping	4/476	29/7349	0.11473158939393	0.999999986325283	0.999999986325283	5431/22916/902/2963	4	ENSG00000047315,ENSG00000114503,ENSG00000134480,ENSG00000188342	POLR2B,NCBP2,CCNH,GTF2F2
R-HSA-1268020	Mitochondrial protein import	7/476	64/7349	0.118405737762516	0.999999986325283	0.999999986325283	10165/3313/8604/26515/10440/9868/131474	7	ENSG00000004864,ENSG00000113013,ENSG00000115840,ENSG00000132286,ENSG00000134375,ENSG00000154174,ENSG00000163528	SLC25A13,HSPA9,SLC25A12,TIMM10B,TIMM17A,TOMM70A,CHCHD4
R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment 	3/476	19/7349	0.121084971142736	0.999999986325283	0.999999986325283	387522/7098/1147	3	ENSG00000124208,ENSG00000164342,ENSG00000213341	TMEM189-UBE2V1,TLR3,CHUK
R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	3/476	19/7349	0.121084971142736	0.999999986325283	0.999999986325283	6342/3295/1593	3	ENSG00000116171,ENSG00000133835,ENSG00000135929	SCP2,HSD17B4,CYP27A1
R-HSA-5260271	Diseases of Immune System	3/476	19/7349	0.121084971142736	0.999999986325283	0.999999986325283	7099/7098/1147	3	ENSG00000136869,ENSG00000164342,ENSG00000213341	TLR4,TLR3,CHUK
R-HSA-5602358	Diseases associated with the TLR signaling cascade	3/476	19/7349	0.121084971142736	0.999999986325283	0.999999986325283	7099/7098/1147	3	ENSG00000136869,ENSG00000164342,ENSG00000213341	TLR4,TLR3,CHUK
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	14/476	154/7349	0.12396428647799	0.999999986325283	0.999999986325283	4719/4199/55066/1738/8050/29078/27109/4705/6341/4711/7385/1353/55863/57546	14	ENSG00000023228,ENSG00000065833,ENSG00000090857,ENSG00000091140,ENSG00000110435,ENSG00000123545,ENSG00000125375,ENSG00000130414,ENSG00000133028,ENSG00000136521,ENSG00000140740,ENSG00000166260,ENSG00000171204,ENSG00000172840	NDUFS1,ME1,PDPR,DLD,PDHX,NDUFAF4,ATP5S,NDUFA10,SCO1,NDUFB5,UQCRC2,COX11,TMEM126B,PDP2
R-HSA-196854	Metabolism of vitamins and cofactors	14/476	154/7349	0.12396428647799	0.999999986325283	0.999999986325283	51109/55034/56922/64087/2643/53630/3417/60496/441024/57107/1528/9963/10243/54625	14	ENSG00000072042,ENSG00000075643,ENSG00000078070,ENSG00000131844,ENSG00000131979,ENSG00000135697,ENSG00000138413,ENSG00000149313,ENSG00000163738,ENSG00000164494,ENSG00000166347,ENSG00000170482,ENSG00000171723,ENSG00000173193	RDH11,MOCOS,MCCC1,MCCC2,GCH1,BCO1,IDH1,AASDHPPT,MTHFD2L,PDSS2,CYB5A,SLC23A1,GPHN,PARP14
R-HSA-72312	rRNA processing	17/476	194/7349	0.124425554329056	0.999999986325283	0.999999986325283	51096/55623/22894/27292/84128/10171/10199/83732/25926/57050/51388/84946/11102/23160/9188/54931/11056	17	ENSG00000011260,ENSG00000066654,ENSG00000083520,ENSG00000086189,ENSG00000115368,ENSG00000120158,ENSG00000124383,ENSG00000124784,ENSG00000130935,ENSG00000132467,ENSG00000132603,ENSG00000135521,ENSG00000163684,ENSG00000163811,ENSG00000165732,ENSG00000174173,ENSG00000278053,ENSG00000281007	UTP18,THUMPD1,DIS3,DIMT1,WDR75,RCL1,MPHOSPH10,RIOK1,NOL11,UTP3,NIP7,LTV1,RPP14,WDR43,DDX21,TRMT10C,DDX52,
R-HSA-5655253	Signaling by FGFR2 in disease	4/476	30/7349	0.125999554946751	0.999999986325283	0.999999986325283	5431/22916/8817/2963	4	ENSG00000047315,ENSG00000114503,ENSG00000156427,ENSG00000188342	POLR2B,NCBP2,FGF18,GTF2F2
R-HSA-73772	RNA Polymerase I Promoter Escape	4/476	30/7349	0.125999554946751	0.999999986325283	0.999999986325283	54700/221830/84172/902	4	ENSG00000085721,ENSG00000105849,ENSG00000125630,ENSG00000134480	RRN3,TWISTNB,POLR1B,CCNH
R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	6/476	53/7349	0.126038034884788	0.999999986325283	0.999999986325283	9682/4683/84142/165918/7336/79184	6	ENSG00000066135,ENSG00000104320,ENSG00000163322,ENSG00000163961,ENSG00000169139,ENSG00000185515	KDM4A,NBN,FAM175A,RNF168,UBE2V2,BRCC3
R-HSA-1483249	Inositol phosphate metabolism	5/476	42/7349	0.132981634793523	0.999999986325283	0.999999986325283	23007/51196/9677/5333/55190	5	ENSG00000114805,ENSG00000138193,ENSG00000168781,ENSG00000187091,ENSG00000196368	PLCH1,PLCE1,PPIP5K1,PLCD1,NUDT11
R-HSA-167169	HIV Transcription Elongation	5/476	42/7349	0.132981634793523	0.999999986325283	0.999999986325283	5431/51497/22916/902/2963	5	ENSG00000047315,ENSG00000101158,ENSG00000114503,ENSG00000134480,ENSG00000188342	POLR2B,NELFCD,NCBP2,CCNH,GTF2F2
R-HSA-167200	Formation of HIV-1 elongation complex containing HIV-1 Tat	5/476	42/7349	0.132981634793523	0.999999986325283	0.999999986325283	5431/51497/22916/902/2963	5	ENSG00000047315,ENSG00000101158,ENSG00000114503,ENSG00000134480,ENSG00000188342	POLR2B,NELFCD,NCBP2,CCNH,GTF2F2
R-HSA-167246	Tat-mediated elongation of the HIV-1 transcript	5/476	42/7349	0.132981634793523	0.999999986325283	0.999999986325283	5431/51497/22916/902/2963	5	ENSG00000047315,ENSG00000101158,ENSG00000114503,ENSG00000134480,ENSG00000188342	POLR2B,NELFCD,NCBP2,CCNH,GTF2F2
R-HSA-379724	tRNA Aminoacylation	5/476	42/7349	0.132981634793523	0.999999986325283	0.999999986325283	124454/4677/27068/9255/92935	5	ENSG00000103356,ENSG00000134440,ENSG00000138777,ENSG00000164022,ENSG00000247626	EARS2,NARS,PPA2,AIMP1,MARS2
R-HSA-6782315	tRNA modification in the nucleus and cytosol	5/476	42/7349	0.132981634793523	0.999999986325283	0.999999986325283	51605/54974/91801/79691/55253	5	ENSG00000089195,ENSG00000113272,ENSG00000137760,ENSG00000151576,ENSG00000198874	TRMT6,THG1L,ALKBH8,QTRTD1,TYW1
R-HSA-1679131	Trafficking and processing of endosomal TLR	2/476	10/7349	0.133487258732985	0.999999986325283	0.999999986325283	1520/7098	2	ENSG00000163131,ENSG00000164342	CTSS,TLR3
R-HSA-189451	Heme biosynthesis	2/476	10/7349	0.133487258732985	0.999999986325283	0.999999986325283	1352/1355	2	ENSG00000006695,ENSG00000014919	COX10,COX15
R-HSA-2046104	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	2/476	10/7349	0.133487258732985	0.999999986325283	0.999999986325283	6342/3295	2	ENSG00000116171,ENSG00000133835	SCP2,HSD17B4
