ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-948021	Transport to the Golgi and subsequent modification	34/684	165/7349	6.31407828779937e-06	0.000580321195360469	0.000506334699059892	2530/1781/2683/8655/3972/22870/10652/8729/9570/374/6484/1294/128637/11070/4245/7280/5861/10121/1453/6396/9334/1780/2801/4247/378/10960/10540/9632/22820/54732/1778/6709/1639/26286	34	ENSG00000033170,ENSG00000077380,ENSG00000086062,ENSG00000088986,ENSG00000104826,ENSG00000105063,ENSG00000106636,ENSG00000107862,ENSG00000108433,ENSG00000109321,ENSG00000110080,ENSG00000114270,ENSG00000125875,ENSG00000126062,ENSG00000131446,ENSG00000137267,ENSG00000138069,ENSG00000138107,ENSG00000141551,ENSG00000157020,ENSG00000158470,ENSG00000158560,ENSG00000167110,ENSG00000168282,ENSG00000168374,ENSG00000169223,ENSG00000174903,ENSG00000175203,ENSG00000176986,ENSG00000181789,ENSG00000184840,ENSG00000197102,ENSG00000197694,ENSG00000204843,ENSG00000242247	FUT8,DYNC1I2,B4GALT1,DYNLL1,LHB,PPP6R1,YKT6,GBF1,GOSR2,AREG,ST3GAL4,COL7A1,TBC1D20,TMEM115,MGAT1,TUBB2A,RAB1A,ACTR1A,CSNK1D,SEC13,B4GALT5,DYNC1I1,GOLGA2,MGAT2,ARF4,LMAN2,RAB1B,DCTN2,SEC24C,COPG1,TMED9,DYNC1H1,SPTAN1,DCTN1,ARFGAP3
R-HSA-418990	Adherens junctions interactions	9/684	18/7349	1.11922916682353e-05	0.000942950573048822	0.000822731615612382	999/1495/5817/60/1499/3728/71/1500/283	9	ENSG00000039068,ENSG00000044115,ENSG00000073008,ENSG00000075624,ENSG00000168036,ENSG00000173801,ENSG00000184009,ENSG00000198561,ENSG00000214274	CDH1,CTNNA1,PVR,ACTB,CTNNB1,JUP,ACTG1,CTNND1,ANG
R-HSA-421270	Cell-cell junction organization	13/684	37/7349	1.5153842917774e-05	0.00117850270691304	0.00102825266114126	999/1495/5817/60/9069/50848/9076/1499/3728/71/1364/1500/283	13	ENSG00000039068,ENSG00000044115,ENSG00000073008,ENSG00000075624,ENSG00000157224,ENSG00000158769,ENSG00000163347,ENSG00000168036,ENSG00000173801,ENSG00000184009,ENSG00000189143,ENSG00000198561,ENSG00000214274	CDH1,CTNNA1,PVR,ACTB,CLDN12,F11R,CLDN1,CTNNB1,JUP,ACTG1,CLDN4,CTNND1,ANG
R-HSA-76002	Platelet activation, signaling and aggregation	35/684	182/7349	2.25986693512517e-05	0.00163194676529396	0.00142388608393601	2769/1606/387/10235/9948/11343/6813/3710/94121/5595/5054/7422/2771/5768/3709/5880/81/10487/5894/948/967/5879/7409/805/7424/5580/308/7534/3481/2783/54676/1072/391/3932/6714	35	ENSG00000060558,ENSG00000065357,ENSG00000067560,ENSG00000068831,ENSG00000071127,ENSG00000074416,ENSG00000076944,ENSG00000096433,ENSG00000102362,ENSG00000102882,ENSG00000106366,ENSG00000112715,ENSG00000114353,ENSG00000116260,ENSG00000123104,ENSG00000128340,ENSG00000130402,ENSG00000131236,ENSG00000132155,ENSG00000135218,ENSG00000135404,ENSG00000136238,ENSG00000141968,ENSG00000143933,ENSG00000150630,ENSG00000163932,ENSG00000164111,ENSG00000164924,ENSG00000167244,ENSG00000172354,ENSG00000172432,ENSG00000172757,ENSG00000177105,ENSG00000182866,ENSG00000197122	GNA15,DGKA,RHOA,RASGRP2,WDR1,MGLL,STXBP2,ITPR3,SYTL4,MAPK3,SERPINE1,VEGFA,GNAI2,QSOX1,ITPR2,RAC2,ACTN4,CAP1,RAF1,CD36,CD63,RAC1,VAV1,CALM2,VEGFC,PRKCD,ANXA5,YWHAZ,IGF2,GNB2,GTPBP2,CFL1,RHOG,LCK,SRC
R-HSA-8854214	TBC/RABGAPs	13/684	40/7349	3.93356820324331e-05	0.00265122496898599	0.00231321414338098	4943/7879/79735/5869/11021/10133/128637/81631/27342/11337/5870/8408/9230	13	ENSG00000068354,ENSG00000075785,ENSG00000104946,ENSG00000111540,ENSG00000111737,ENSG00000123240,ENSG00000125875,ENSG00000140941,ENSG00000154710,ENSG00000170296,ENSG00000175582,ENSG00000177169,ENSG00000185236	TBC1D25,RAB7A,TBC1D17,RAB5B,RAB35,OPTN,TBC1D20,MAP1LC3B,RABGEF1,GABARAP,RAB6A,ULK1,RAB11B
R-HSA-8856828	Clathrin-mediated endocytosis	25/684	116/7349	4.85456301268945e-05	0.00293060481772211	0.00255697520667513	29924/22905/8301/60/2017/11252/10094/5869/10096/8673/9322/554/51429/6455/30011/90019/7316/55707/10109/1212/71/9146/23396/160/6844	25	ENSG00000063245,ENSG00000072134,ENSG00000073921,ENSG00000075624,ENSG00000085733,ENSG00000100266,ENSG00000111229,ENSG00000111540,ENSG00000115091,ENSG00000118640,ENSG00000125733,ENSG00000126895,ENSG00000130340,ENSG00000141985,ENSG00000147010,ENSG00000149043,ENSG00000150991,ENSG00000157191,ENSG00000163466,ENSG00000175416,ENSG00000184009,ENSG00000185359,ENSG00000186111,ENSG00000196961,ENSG00000220205	EPN1,EPN2,PICALM,ACTB,CTTN,PACSIN2,ARPC3,RAB5B,ACTR3,VAMP8,TRIP10,AVPR2,SNX9,SH3GL1,SH3KBP1,SYT8,UBC,NECAP2,ARPC2,CLTB,ACTG1,HGS,PIP5K1C,AP2A1,VAMP2
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	18/684	70/7349	4.92782214651591e-05	0.00293060481772211	0.00255697520667513	60/3710/4627/5595/10094/10096/3709/5879/7409/5058/10163/10109/5580/1072/10458/71/6714/4641	18	ENSG00000075624,ENSG00000096433,ENSG00000100345,ENSG00000102882,ENSG00000111229,ENSG00000115091,ENSG00000123104,ENSG00000136238,ENSG00000141968,ENSG00000149269,ENSG00000158195,ENSG00000163466,ENSG00000163932,ENSG00000172757,ENSG00000175866,ENSG00000184009,ENSG00000197122,ENSG00000197879	ACTB,ITPR3,MYH9,MAPK3,ARPC3,ACTR3,ITPR2,RAC1,VAV1,PAK1,WASF2,ARPC2,PRKCD,CFL1,BAIAP2,ACTG1,SRC,MYO1C
R-HSA-109582	Hemostasis	63/684	416/7349	5.5347285475627e-05	0.00308627711990774	0.0026928004856918	7035/5329/30846/2769/1606/387/10235/5526/9948/489/11343/6717/60/22920/6813/5527/634/3710/3705/94121/5595/5516/5054/10938/7422/2771/5624/6382/5768/2152/5328/3709/6385/5880/57572/81/10487/5894/3021/948/967/5879/7280/9123/2886/7409/805/7424/3798/50848/5580/308/7534/3481/2783/54676/1072/391/302/3932/23764/6714/7975	63	ENSG00000003436,ENSG00000011422,ENSG00000024422,ENSG00000060558,ENSG00000065357,ENSG00000067560,ENSG00000068831,ENSG00000068971,ENSG00000071127,ENSG00000074370,ENSG00000074416,ENSG00000075142,ENSG00000075624,ENSG00000075945,ENSG00000076944,ENSG00000078304,ENSG00000079385,ENSG00000096433,ENSG00000100605,ENSG00000102362,ENSG00000102882,ENSG00000104695,ENSG00000106366,ENSG00000110047,ENSG00000112715,ENSG00000114353,ENSG00000115718,ENSG00000115884,ENSG00000116260,ENSG00000117525,ENSG00000122861,ENSG00000123104,ENSG00000124145,ENSG00000128340,ENSG00000130158,ENSG00000130402,ENSG00000131236,ENSG00000132155,ENSG00000132475,ENSG00000135218,ENSG00000135404,ENSG00000136238,ENSG00000137267,ENSG00000141526,ENSG00000141738,ENSG00000141968,ENSG00000143933,ENSG00000150630,ENSG00000155980,ENSG00000158769,ENSG00000163932,ENSG00000164111,ENSG00000164924,ENSG00000167244,ENSG00000172354,ENSG00000172432,ENSG00000172757,ENSG00000177105,ENSG00000182718,ENSG00000182866,ENSG00000185022,ENSG00000197122,ENSG00000198517	TFPI,PLAUR,EHD2,GNA15,DGKA,RHOA,RASGRP2,PPP2R5B,WDR1,ATP2A3,MGLL,SRI,ACTB,KIFAP3,STXBP2,PPP2R5C,CEACAM1,ITPR3,ITPK1,SYTL4,MAPK3,PPP2CB,SERPINE1,EHD1,VEGFA,GNAI2,PROC,SDC1,QSOX1,F3,PLAU,ITPR2,SDC4,RAC2,DOCK6,ACTN4,CAP1,RAF1,H3F3B,CD36,CD63,RAC1,TUBB2A,SLC16A3,GRB7,VAV1,CALM2,VEGFC,KIF5A,F11R,PRKCD,ANXA5,YWHAZ,IGF2,GNB2,GTPBP2,CFL1,RHOG,ANXA2,LCK,MAFF,SRC,MAFK
R-HSA-6809371	Formation of the cornified envelope	14/684	47/7349	5.95093405609618e-05	0.00308627711990774	0.0026928004856918	823/5652/3875/3872/1824/1830/5045/6699/3856/3880/3866/3728/11187/3868	14	ENSG00000014216,ENSG00000052344,ENSG00000111057,ENSG00000128422,ENSG00000134755,ENSG00000134757,ENSG00000140564,ENSG00000169469,ENSG00000170421,ENSG00000171345,ENSG00000171346,ENSG00000173801,ENSG00000184363,ENSG00000186832	CAPN1,PRSS8,KRT18,KRT17,DSC2,DSG3,FURIN,SPRR1B,KRT8,KRT19,KRT15,JUP,PKP3,KRT16
R-HSA-399955	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	7/684	13/7349	6.10539489595992e-05	0.00308627711990774	0.0026928004856918	5362/8829/6237/55558/5879/27289/23396	7	ENSG00000076356,ENSG00000099250,ENSG00000126458,ENSG00000130827,ENSG00000136238,ENSG00000172602,ENSG00000186111	PLXNA2,NRP1,RRAS,PLXNA3,RAC1,RND1,PIP5K1C
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	14/684	48/7349	7.69387306823053e-05	0.00353568439635503	0.00308491178525224	60/4627/5595/10094/10096/5879/7409/5058/10163/10109/1072/10458/71/4641	14	ENSG00000075624,ENSG00000100345,ENSG00000102882,ENSG00000111229,ENSG00000115091,ENSG00000136238,ENSG00000141968,ENSG00000149269,ENSG00000158195,ENSG00000163466,ENSG00000172757,ENSG00000175866,ENSG00000184009,ENSG00000197879	ACTB,MYH9,MAPK3,ARPC3,ACTR3,RAC1,VAV1,PAK1,WASF2,ARPC2,CFL1,BAIAP2,ACTG1,MYO1C
R-HSA-6805567	Keratinization	14/684	48/7349	7.69387306823053e-05	0.00353568439635503	0.00308491178525224	823/5652/3875/3872/1824/1830/5045/6699/3856/3880/3866/3728/11187/3868	14	ENSG00000014216,ENSG00000052344,ENSG00000111057,ENSG00000128422,ENSG00000134755,ENSG00000134757,ENSG00000140564,ENSG00000169469,ENSG00000170421,ENSG00000171345,ENSG00000171346,ENSG00000173801,ENSG00000184363,ENSG00000186832	CAPN1,PRSS8,KRT18,KRT17,DSC2,DSG3,FURIN,SPRR1B,KRT8,KRT19,KRT15,JUP,PKP3,KRT16
R-HSA-8876384	Listeria monocytogenes entry into host cells	8/684	18/7349	0.000101488831097205	0.00446109601040322	0.00389234052446031	999/6455/30011/7316/1499/9146/6714/1500	8	ENSG00000039068,ENSG00000141985,ENSG00000147010,ENSG00000150991,ENSG00000168036,ENSG00000185359,ENSG00000197122,ENSG00000198561	CDH1,SH3GL1,SH3KBP1,UBC,CTNNB1,HGS,SRC,CTNND1
R-HSA-3928662	EPHB-mediated forward signaling	12/684	39/7349	0.000141566862264777	0.00596350407290373	0.00520320309552119	387/60/1947/2051/10094/10096/5879/5058/10109/1072/71/6714	12	ENSG00000067560,ENSG00000075624,ENSG00000090776,ENSG00000106123,ENSG00000111229,ENSG00000115091,ENSG00000136238,ENSG00000149269,ENSG00000163466,ENSG00000172757,ENSG00000184009,ENSG00000197122	RHOA,ACTB,EFNB1,EPHB6,ARPC3,ACTR3,RAC1,PAK1,ARPC2,CFL1,ACTG1,SRC
R-HSA-449836	Other interleukin signaling	7/684	15/7349	0.000193792342362108	0.00783696232512363	0.00683780980629247	9235/6813/6804/6382/163702/6844/3588	7	ENSG00000008517,ENSG00000076944,ENSG00000106089,ENSG00000115884,ENSG00000185436,ENSG00000220205,ENSG00000243646	IL32,STXBP2,STX1A,SDC1,IFNLR1,VAMP2,IL10RB
