ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-194441	Metabolism of non-coding RNA	12/564	49/7349	0.000245390661756631	0.0200104930541544	0.0190676763010894	23279/55706/11218/55746/1207/25929/9631/53371/79833/129401/50628/6635	12	ENSG00000030066,ENSG00000058804,ENSG00000064703,ENSG00000069248,ENSG00000074201,ENSG00000082516,ENSG00000113569,ENSG00000138750,ENSG00000152147,ENSG00000163002,ENSG00000179409,ENSG00000182004	NUP160,NDC1,DDX20,NUP133,CLNS1A,GEMIN5,NUP155,NUP54,GEMIN6,NUP35,GEMIN4,SNRPE
R-HSA-1268020	Mitochondrial protein import	14/564	64/7349	0.000275701332377825	0.0206086745952424	0.0196376738500696	617/29090/56993/26520/56942/1678/3329/26521/498/2395/27235/9804/51287/100188893	14	ENSG00000074582,ENSG00000075336,ENSG00000100216,ENSG00000100575,ENSG00000103121,ENSG00000126953,ENSG00000144381,ENSG00000150779,ENSG00000152234,ENSG00000165060,ENSG00000173085,ENSG00000173726,ENSG00000181924,ENSG00000214736	BCS1L,TIMM21,TOMM22,TIMM9,CMC2,TIMM8A,HSPD1,TIMM8B,ATP5A1,FXN,COQ2,TOMM20,COA4,TOMM6
R-HSA-69190	DNA strand elongation	9/564	31/7349	0.000376507450855617	0.0259790141090376	0.024754983813341	4171/4175/9837/5422/3978/4172/5111/1763/5557	9	ENSG00000073111,ENSG00000076003,ENSG00000101003,ENSG00000101868,ENSG00000105486,ENSG00000112118,ENSG00000132646,ENSG00000138346,ENSG00000198056	MCM2,MCM6,GINS1,POLA1,LIG1,MCM3,PCNA,DNA2,PRIM1
R-HSA-6782315	tRNA modification in the nucleus and cytosol	10/564	42/7349	0.00101620848506171	0.0651099293643107	0.0620422022458726	4234/54517/57570/51002/10785/127253/115708/55039/134637/81890	10	ENSG00000037897,ENSG00000091127,ENSG00000126814,ENSG00000144034,ENSG00000160193,ENSG00000162623,ENSG00000166166,ENSG00000183665,ENSG00000189007,ENSG00000213339	METTL1,PUS7,TRMT5,TPRKB,WDR4,TYW3,TRMT61A,TRMT12,ADAT2,QTRT1
R-HSA-180786	Extension of Telomeres	8/564	30/7349	0.0014725450066864	0.0880581913998469	0.0839092312582007	5422/3978/1736/5111/1763/55651/8607/5557	8	ENSG00000101868,ENSG00000105486,ENSG00000130826,ENSG00000132646,ENSG00000138346,ENSG00000145912,ENSG00000175792,ENSG00000198056	POLA1,LIG1,DKC1,PCNA,DNA2,NHP2,RUVBL1,PRIM1
R-HSA-180746	Nuclear import of Rev protein	8/564	31/7349	0.00185377546088841	0.103927286776056	0.0990306364632492	23279/55706/55746/9631/53371/129401/1104/4869	8	ENSG00000030066,ENSG00000058804,ENSG00000069248,ENSG00000113569,ENSG00000138750,ENSG00000163002,ENSG00000180198,ENSG00000181163	NUP160,NDC1,NUP133,NUP155,NUP54,NUP35,RCC1,NPM1
R-HSA-5389840	Mitochondrial translation elongation	15/564	86/7349	0.00206209885910979	0.106646892096092	0.101622104537965	51073/10884/11222/51253/10102/64949/6183/64432/55037/64965/28957/63875/65008/56945/51263	15	ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000123297,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110,ENSG00000185414	MRPL4,MRPS30,MRPL3,MRPL37,TSFM,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22,MRPL30
R-HSA-156590	Glutathione conjugation	7/564	25/7349	0.00214007141329951	0.106646892096092	0.101622104537965	79017/4257/4258/2947/2098/2948/2946	7	ENSG00000006625,ENSG00000008394,ENSG00000085871,ENSG00000134202,ENSG00000139684,ENSG00000168765,ENSG00000213366	GGCT,MGST1,MGST2,GSTM3,ESD,GSTM4,GSTM2
R-HSA-177243	Interactions of Rev with host cellular proteins	8/564	33/7349	0.00284694188729437	0.130980063218342	0.124808791096982	23279/55706/55746/9631/53371/129401/1104/4869	8	ENSG00000030066,ENSG00000058804,ENSG00000069248,ENSG00000113569,ENSG00000138750,ENSG00000163002,ENSG00000180198,ENSG00000181163	NUP160,NDC1,NUP133,NUP155,NUP54,NUP35,RCC1,NPM1
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	5/564	14/7349	0.00292040274734318	0.130980063218342	0.124808791096982	4436/3978/2956/5395/5111	5	ENSG00000095002,ENSG00000105486,ENSG00000116062,ENSG00000122512,ENSG00000132646	MSH2,LIG1,MSH6,PMS2,PCNA
R-HSA-5368287	Mitochondrial translation	15/564	92/7349	0.00404641975388492	0.160195135182278	0.1526473622813	51073/10884/11222/51253/10102/64949/6183/64432/55037/64965/28957/63875/65008/56945/51263	15	ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000123297,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110,ENSG00000185414	MRPL4,MRPS30,MRPL3,MRPL37,TSFM,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22,MRPL30
R-HSA-5358508	Mismatch Repair	5/564	15/7349	0.00410756756877637	0.160195135182278	0.1526473622813	4436/3978/2956/5395/5111	5	ENSG00000095002,ENSG00000105486,ENSG00000116062,ENSG00000122512,ENSG00000132646	MSH2,LIG1,MSH6,PMS2,PCNA
R-HSA-69183	Processive synthesis on the lagging strand	5/564	15/7349	0.00410756756877637	0.160195135182278	0.1526473622813	5422/3978/5111/1763/5557	5	ENSG00000101868,ENSG00000105486,ENSG00000132646,ENSG00000138346,ENSG00000198056	POLA1,LIG1,PCNA,DNA2,PRIM1
R-HSA-73886	Chromosome Maintenance	14/564	84/7349	0.00440839418824375	0.16476373278561	0.157000705300611	5422/11339/3978/64105/1736/5111/1763/23421/55651/8467/8607/4869/128312/5557	14	ENSG00000101868,ENSG00000104147,ENSG00000105486,ENSG00000123219,ENSG00000130826,ENSG00000132646,ENSG00000138346,ENSG00000142856,ENSG00000145912,ENSG00000153147,ENSG00000175792,ENSG00000181163,ENSG00000196890,ENSG00000198056	POLA1,OIP5,LIG1,CENPK,DKC1,PCNA,DNA2,ITGB3BP,NHP2,SMARCA5,RUVBL1,NPM1,HIST3H2BB,PRIM1
R-HSA-70895	Branched-chain amino acid catabolism	6/564	22/7349	0.00512368996833164	0.173307778229788	0.165142188490979	38/587/3712/223/6470/36	6	ENSG00000075239,ENSG00000105552,ENSG00000128928,ENSG00000143149,ENSG00000176974,ENSG00000196177	ACAT1,BCAT2,IVD,ALDH9A1,SHMT1,ACADSB
R-HSA-211859	Biological oxidations	20/564	141/7349	0.00526264884690686	0.173307778229788	0.165142188490979	79017/4257/4129/4258/191/218/4548/2947/1573/219/1545/2098/1580/2052/51302/1836/2948/4144/64757/2946	20	ENSG00000006625,ENSG00000008394,ENSG00000069535,ENSG00000085871,ENSG00000101444,ENSG00000108602,ENSG00000116984,ENSG00000134202,ENSG00000134716,ENSG00000137124,ENSG00000138061,ENSG00000139684,ENSG00000142973,ENSG00000143819,ENSG00000146233,ENSG00000155850,ENSG00000168765,ENSG00000168906,ENSG00000186205,ENSG00000213366	GGCT,MGST1,MAOB,MGST2,AHCY,ALDH3A1,MTR,GSTM3,CYP2J2,ALDH1B1,CYP1B1,ESD,CYP4B1,EPHX1,CYP39A1,SLC26A2,GSTM4,MAT2A,MARC1,GSTM2
R-HSA-5368286	Mitochondrial translation initiation	14/564	86/7349	0.0054723126535701	0.173307778229788	0.165142188490979	51073/10884/11222/51253/64949/6183/64432/55037/64965/28957/63875/65008/56945/51263	14	ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110,ENSG00000185414	MRPL4,MRPS30,MRPL3,MRPL37,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22,MRPL30
R-HSA-5419276	Mitochondrial translation termination	14/564	86/7349	0.0054723126535701	0.173307778229788	0.165142188490979	51073/10884/11222/51253/64949/6183/64432/55037/64965/28957/63875/65008/56945/51263	14	ENSG00000105364,ENSG00000112996,ENSG00000114686,ENSG00000116221,ENSG00000125901,ENSG00000128626,ENSG00000131368,ENSG00000132300,ENSG00000135972,ENSG00000147586,ENSG00000158042,ENSG00000169288,ENSG00000175110,ENSG00000185414	MRPL4,MRPS30,MRPL3,MRPL37,MRPS26,MRPS12,MRPS25,PTCD3,MRPS9,MRPS28,MRPL17,MRPL1,MRPS22,MRPL30
R-HSA-4641263	Regulation of FZD by ubiquitination	5/564	16/7349	0.00560303853808679	0.173307778229788	0.165142188490979	4040/54894/59352/8549/84133	5	ENSG00000070018,ENSG00000108375,ENSG00000133067,ENSG00000139292,ENSG00000183579	LRP6,RNF43,LGR6,LGR5,ZNRF3
R-HSA-176974	Unwinding of DNA	4/564	11/7349	0.00732311739857337	0.211897945371623	0.201914136762023	4171/4175/9837/4172	4	ENSG00000073111,ENSG00000076003,ENSG00000101003,ENSG00000112118	MCM2,MCM6,GINS1,MCM3
R-HSA-2408517	SeMet incorporation into proteins	4/564	11/7349	0.00732311739857337	0.211897945371623	0.201914136762023	7965/9521/51520/3376	4	ENSG00000106305,ENSG00000124802,ENSG00000133706,ENSG00000196305	AIMP2,EEF1E1,LARS,IARS
R-HSA-165054	Rev-mediated nuclear export of HIV RNA	7/564	31/7349	0.00783180435606603	0.212882682042158	0.202852476463337	23279/55706/55746/9631/53371/129401/1104	7	ENSG00000030066,ENSG00000058804,ENSG00000069248,ENSG00000113569,ENSG00000138750,ENSG00000163002,ENSG00000180198	NUP160,NDC1,NUP133,NUP155,NUP54,NUP35,RCC1
R-HSA-68962	Activation of the pre-replicative complex	7/564	31/7349	0.00783180435606603	0.212882682042158	0.202852476463337	4171/4175/8317/5422/4172/81620/5557	7	ENSG00000073111,ENSG00000076003,ENSG00000097046,ENSG00000101868,ENSG00000112118,ENSG00000167513,ENSG00000198056	MCM2,MCM6,CDC7,POLA1,MCM3,CDT1,PRIM1
R-HSA-379716	Cytosolic tRNA aminoacylation	6/564	24/7349	0.00810565292993707	0.213846196416281	0.203770593780461	7965/10056/9521/51520/5464/3376	6	ENSG00000106305,ENSG00000116120,ENSG00000124802,ENSG00000133706,ENSG00000180817,ENSG00000196305	AIMP2,FARSB,EEF1E1,LARS,PPA1,IARS
R-HSA-5362517	Signaling by Retinoic Acid	7/564	32/7349	0.00937824968824461	0.23395335672534	0.222930382750662	5165/1374/1382/2171/5162/5916/8644	7	ENSG00000067992,ENSG00000110090,ENSG00000143320,ENSG00000164687,ENSG00000168291,ENSG00000172819,ENSG00000196139	PDK3,CPT1A,CRABP2,FABP5,PDHB,RARG,AKR1C3
R-HSA-69618	Mitotic Spindle Checkpoint	16/564	110/7349	0.00938943237693673	0.23395335672534	0.222930382750662	23279/29945/55746/54820/10403/51433/64105/5519/23421/64682/25909/701/4085/5347/55920/54821	16	ENSG00000030066,ENSG00000053900,ENSG00000069248,ENSG00000072864,ENSG00000080986,ENSG00000089053,ENSG00000123219,ENSG00000137713,ENSG00000142856,ENSG00000153107,ENSG00000153207,ENSG00000156970,ENSG00000164109,ENSG00000166851,ENSG00000179051,ENSG00000186871	NUP160,ANAPC4,NUP133,NDE1,NDC80,ANAPC5,CENPK,PPP2R1B,ITGB3BP,ANAPC1,AHCTF1,BUB1B,MAD2L1,PLK1,RCC2,ERCC6L
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	6/564	25/7349	0.00998952077729633	0.242178382087427	0.230767876846789	29945/51433/4751/64682/701/4085	6	ENSG00000053900,ENSG00000089053,ENSG00000117650,ENSG00000153107,ENSG00000156970,ENSG00000164109	ANAPC4,ANAPC5,NEK2,ANAPC1,BUB1B,MAD2L1
R-HSA-156580	Phase II - Conjugation of compounds	11/564	66/7349	0.0110031123027448	0.259731361462161	0.247493827973097	79017/4257/4258/191/4548/2947/2098/1836/2948/4144/2946	11	ENSG00000006625,ENSG00000008394,ENSG00000085871,ENSG00000101444,ENSG00000116984,ENSG00000134202,ENSG00000139684,ENSG00000155850,ENSG00000168765,ENSG00000168906,ENSG00000213366	GGCT,MGST1,MGST2,AHCY,MTR,GSTM3,ESD,SLC26A2,GSTM4,MAT2A,GSTM2
R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	4/564	13/7349	0.0140273593356243	0.307069859995954	0.292601920221457	5422/7029/5519/5557	4	ENSG00000101868,ENSG00000114126,ENSG00000137713,ENSG00000198056	POLA1,TFDP2,PPP2R1B,PRIM1
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	6/564	27/7349	0.0146530978233742	0.307069859995954	0.292601920221457	23279/55706/55746/9631/53371/129401	6	ENSG00000030066,ENSG00000058804,ENSG00000069248,ENSG00000113569,ENSG00000138750,ENSG00000163002	NUP160,NDC1,NUP133,NUP155,NUP54,NUP35
R-HSA-539107	Activation of E2F1 target genes at G1/S	6/564	27/7349	0.0146530978233742	0.307069859995954	0.292601920221457	5933/5422/7029/5111/81620/286826	6	ENSG00000080839,ENSG00000101868,ENSG00000114126,ENSG00000132646,ENSG00000167513,ENSG00000183814	RBL1,POLA1,TFDP2,PCNA,CDT1,LIN9
R-HSA-69205	G1/S-Specific Transcription	6/564	27/7349	0.0146530978233742	0.307069859995954	0.292601920221457	5933/5422/7029/5111/81620/286826	6	ENSG00000080839,ENSG00000101868,ENSG00000114126,ENSG00000132646,ENSG00000167513,ENSG00000183814	RBL1,POLA1,TFDP2,PCNA,CDT1,LIN9
R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	5/564	20/7349	0.0154048424747134	0.307069859995954	0.292601920221457	29945/51433/64682/701/4085	5	ENSG00000053900,ENSG00000089053,ENSG00000153107,ENSG00000156970,ENSG00000164109	ANAPC4,ANAPC5,ANAPC1,BUB1B,MAD2L1
R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	5/564	20/7349	0.0154048424747134	0.307069859995954	0.292601920221457	29945/51433/64682/701/4085	5	ENSG00000053900,ENSG00000089053,ENSG00000153107,ENSG00000156970,ENSG00000164109	ANAPC4,ANAPC5,ANAPC1,BUB1B,MAD2L1
R-HSA-69186	Lagging Strand Synthesis	5/564	20/7349	0.0154048424747134	0.307069859995954	0.292601920221457	5422/3978/5111/1763/5557	5	ENSG00000101868,ENSG00000105486,ENSG00000132646,ENSG00000138346,ENSG00000198056	POLA1,LIG1,PCNA,DNA2,PRIM1
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	10/564	61/7349	0.0167456630278438	0.326540429042954	0.311155111638654	672/4331/11198/4436/2068/2967/5395/5433/6749/545	10	ENSG00000012048,ENSG00000020426,ENSG00000092201,ENSG00000095002,ENSG00000104884,ENSG00000111358,ENSG00000122512,ENSG00000144231,ENSG00000149136,ENSG00000175054	BRCA1,MNAT1,SUPT16H,MSH2,ERCC2,GTF2H3,PMS2,POLR2D,SSRP1,ATR
R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	4/564	14/7349	0.0184701419709368	0.345160778081881	0.32889814211405	4436/3978/5395/5111	4	ENSG00000095002,ENSG00000105486,ENSG00000122512,ENSG00000132646	MSH2,LIG1,PMS2,PCNA
R-HSA-69166	Removal of the Flap Intermediate	4/564	14/7349	0.0184701419709368	0.345160778081881	0.32889814211405	5422/5111/1763/5557	4	ENSG00000101868,ENSG00000132646,ENSG00000138346,ENSG00000198056	POLA1,PCNA,DNA2,PRIM1
R-HSA-379726	Mitochondrial tRNA aminoacylation	5/564	21/7349	0.0189751675449332	0.347361740567451	0.330995403791316	55699/54938/10352/55157/79731	5	ENSG00000067704,ENSG00000104835,ENSG00000116874,ENSG00000117593,ENSG00000137513	IARS2,SARS2,WARS2,DARS2,NARS2
R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus	6/564	29/7349	0.0206464478203245	0.363134582251591	0.346025090404614	23279/55706/55746/9631/53371/129401	6	ENSG00000030066,ENSG00000058804,ENSG00000069248,ENSG00000113569,ENSG00000138750,ENSG00000163002	NUP160,NDC1,NUP133,NUP155,NUP54,NUP35
R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery	6/564	29/7349	0.0206464478203245	0.363134582251591	0.346025090404614	23279/55706/55746/9631/53371/129401	6	ENSG00000030066,ENSG00000058804,ENSG00000069248,ENSG00000113569,ENSG00000138750,ENSG00000163002	NUP160,NDC1,NUP133,NUP155,NUP54,NUP35
R-HSA-69306	DNA Replication	16/564	122/7349	0.023685722431723	0.40673110455244	0.387567513813978	29945/4171/4175/51433/8317/9837/5422/3978/4172/5111/1763/6502/64682/81620/9134/5557	16	ENSG00000053900,ENSG00000073111,ENSG00000076003,ENSG00000089053,ENSG00000097046,ENSG00000101003,ENSG00000101868,ENSG00000105486,ENSG00000112118,ENSG00000132646,ENSG00000138346,ENSG00000145604,ENSG00000153107,ENSG00000167513,ENSG00000175305,ENSG00000198056	ANAPC4,MCM2,MCM6,ANAPC5,CDC7,GINS1,POLA1,LIG1,MCM3,PCNA,DNA2,SKP2,ANAPC1,CDT1,CCNE2,PRIM1
R-HSA-73772	RNA Polymerase I Promoter Escape	6/564	30/7349	0.024187578059504	0.40673110455244	0.387567513813978	4331/25885/2068/2967/10849/9533	6	ENSG00000020426,ENSG00000068654,ENSG00000104884,ENSG00000111358,ENSG00000117877,ENSG00000171453	MNAT1,POLR1A,ERCC2,GTF2H3,CD3EAP,POLR1C
R-HSA-157579	Telomere Maintenance	9/564	56/7349	0.025504032578605	0.40673110455244	0.387567513813978	5422/3978/1736/5111/1763/55651/8607/128312/5557	9	ENSG00000101868,ENSG00000105486,ENSG00000130826,ENSG00000132646,ENSG00000138346,ENSG00000145912,ENSG00000175792,ENSG00000196890,ENSG00000198056	POLA1,LIG1,DKC1,PCNA,DNA2,NHP2,RUVBL1,HIST3H2BB,PRIM1
R-HSA-141424	Amplification of signal from the kinetochores	13/564	94/7349	0.026617926066948	0.40673110455244	0.387567513813978	23279/55746/54820/10403/64105/5519/23421/25909/701/4085/5347/55920/54821	13	ENSG00000030066,ENSG00000069248,ENSG00000072864,ENSG00000080986,ENSG00000123219,ENSG00000137713,ENSG00000142856,ENSG00000153207,ENSG00000156970,ENSG00000164109,ENSG00000166851,ENSG00000179051,ENSG00000186871	NUP160,NUP133,NDE1,NDC80,CENPK,PPP2R1B,ITGB3BP,AHCTF1,BUB1B,MAD2L1,PLK1,RCC2,ERCC6L
